size 40 40
tileset outdoor
visibilityRadius 8
unexplored

addStartLocation 3 12
addStartLocation 2 13
addStartLocation 2 12
addStartLocation 1 12

encounter "theGateSoldier" 36 6
encounter "treeants" 17 21
encounter "treeants" 16 34
encounter "treeants" 30 27
encounter "treeants" 30 11
encounter "treeants" 22 16
encounter "treeantsBoss" 10 6

item 1 "chest_superb" 12 35
elevation 32 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 33 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 34 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 35 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 36 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 37 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 38 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 39 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 


opaque  5 5  5 7  6 4  7 3  7 9  7 38  7 39  8 10  8 11  8 13  8 38  8 39  9 3  9 9  9 11  9 12  9 13  9 19  9 20  9 39  10 11  10 13  10 19  10 20  10 21  10 22  10 23  10 24  10 38  10 39  11 11  11 12  11 13  11 14  11 19  11 20  11 21  11 22  11 23  11 24  11 25  11 26  11 27  11 38  11 39  12 13  12 14  12 22  12 23  12 24  12 25  12 26  12 27  12 28  12 38  12 39  13 12  13 13  13 14  13 15  13 21  13 22  13 24  13 25  13 26  13 27  13 28  13 29  13 38  13 39  14 12  14 13  14 14  14 15  14 16  14 22  14 23  14 24  14 25  14 26  14 27  14 28  14 29  14 30  14 31  14 38  14 39  15 5  15 7  15 12  15 13  15 14  15 24  15 25  15 28  15 29  15 31  15 38  15 39  16 14  16 15  16 16  16 17  16 25  16 26  16 27  16 28  16 29  16 30  16 31  16 36  16 38  16 39  17 0  17 1  17 6  17 15  17 16  17 25  17 27  17 28  17 38  17 39  18 0  18 1  18 7  18 8  18 16  18 17  18 19  18 26  18 27  18 28  18 30  18 38  18 39  19 0  19 1  19 6  19 7  19 16  19 17  19 18  19 19  19 28  19 29  19 33  19 38  19 39  20 0  20 1  20 2  20 6  20 7  20 8  20 18  20 20  20 33  20 38  20 39  21 0  21 18  21 19  21 20  21 21  21 33  21 37  21 38  21 39  22 0  22 1  22 2  22 6  22 7  22 8  22 19  22 20  22 21  22 24  22 32  22 33  22 34  22 39  23 0  23 1  23 6  23 8  23 9  23 19  23 20  23 21  23 30  23 31  23 32  23 33  23 38  23 39  24 0  24 6  24 7  24 8  24 9  24 10  24 11  24 14  24 20  24 21  24 22  24 23  24 24  24 28  24 30  24 32  24 33  24 39  25 0  25 1  25 5  25 6  25 8  25 9  25 10  25 11  25 15  25 20  25 21  25 22  25 23  25 24  25 26  25 28  25 29  25 30  25 31  25 32  26 0  26 1  26 7  26 10  26 11  26 15  26 16  26 23  26 24  26 25  26 26  26 27  26 28  26 29  26 30  27 0  27 5  27 6  27 14  27 16  27 17  27 23  27 24  27 26  27 27  28 0  28 5  28 6  28 7  28 8  28 15  28 16  28 17  28 18  29 0  29 5  29 15  29 19  29 37  29 38  29 39  30 0  30 1  30 6  30 7  30 16  30 17  30 18  30 19  30 20  30 37  30 38  30 39  31 0  31 1  31 6  31 7  31 16  31 17  31 18  31 19  31 29  31 38  31 39  32 0  32 1  32 6  32 7  32 9  32 11  32 21  32 37  32 38  33 0  33 5  33 6  33 7  33 8  33 10  33 11  33 36  33 37  33 38  33 39  34 0  34 6  34 7  34 9  34 10  34 12  34 27  34 33  34 34  34 35  34 36  34 38  34 39  35 0  35 1  35 10  35 12  35 14  35 15  35 31  35 32  35 33  35 35  35 37  35 38  35 39  36 0  36 3  36 11  36 14  36 17  36 18  36 31  36 32  36 33  36 34  36 35  36 36  36 37  36 38  36 39  37 0  37 11  37 12  37 13  37 14  37 15  37 16  37 17  37 18  37 19  37 20  37 22  37 25  37 33  37 34  37 35  37 36  37 37  37 38  37 39  38 0  38 1  38 2  38 3  38 4  38 5  38 6  38 11  38 12  38 13  38 14  38 15  38 16  38 17  38 18  38 19  38 21  38 22  38 23  38 25  38 30  38 31  38 33  38 34  38 35  38 36  38 37  38 38  38 39  39 0  39 1  39 2  39 3  39 4  39 5  39 6  39 11  39 12  39 13  39 14  39 15  39 16  39 17  39 18  39 19  39 20  39 22  39 23  39 24  39 25  39 29  39 30  39 31  39 33  39 34  39 36  39 37  39 38
impass  0 0  0 1  0 2  0 3  0 4  0 5  0 6  0 7  0 8  0 9  0 10  0 11  0 12  0 13  0 14  0 15  0 16  0 17  0 18  0 19  0 20  0 21  0 22  0 23  0 24  0 25  0 26  0 27  0 28  0 29  0 30  0 31  0 32  0 33  0 34  0 35  0 36  0 37  0 38  0 39  1 0  1 10  1 39  2 0  2 6  2 11  2 39  3 0  3 5  3 11  3 39  4 0  4 4  4 5  4 8  4 12  4 17  4 39  5 0  5 3  5 5  5 7  5 12  5 15  5 16  5 39  6 0  6 2  6 3  6 4  6 5  6 13  6 39  7 0  7 2  7 3  7 9  7 12  7 37  7 38  7 39  8 0  8 2  8 4  8 10  8 11  8 13  8 19  8 20  8 36  8 37  8 38  8 39  9 0  9 2  9 3  9 9  9 11  9 12  9 13  9 19  9 20  9 21  9 22  9 35  9 38  9 39  10 0  10 3  10 11  10 13  10 14  10 19  10 20  10 21  10 22  10 23  10 24  10 25  10 26  10 27  10 35  10 38  10 39  11 0  11 3  11 11  11 12  11 13  11 14  11 19  11 20  11 21  11 22  11 23  11 24  11 25  11 26  11 27  11 34  11 35  11 38  11 39  12 0  12 3  12 13  12 14  12 21  12 22  12 23  12 24  12 25  12 26  12 27  12 28  12 34  12 38  12 39  13 0  13 2  13 12  13 13  13 14  13 15  13 21  13 22  13 23  13 24  13 25  13 26  13 27  13 28  13 29  13 30  13 33  13 37  13 38  13 39  14 0  14 2  14 12  14 13  14 14  14 15  14 16  14 22  14 23  14 24  14 25  14 26  14 27  14 28  14 29  14 30  14 31  14 32  14 33  14 38  14 39  15 0  15 2  15 5  15 7  15 12  15 13  15 14  15 15  15 24  15 25  15 26  15 27  15 28  15 29  15 30  15 31  15 37  15 38  15 39  16 0  16 2  16 14  16 15  16 16  16 17  16 24  16 25  16 26  16 27  16 28  16 29  16 30  16 31  16 36  16 38  16 39  17 0  17 1  17 6  17 15  17 16  17 17  17 24  17 25  17 26  17 27  17 28  17 29  17 38  17 39  18 0  18 1  18 2  18 7  18 8  18 16  18 17  18 18  18 19  18 26  18 27  18 28  18 29  18 30  18 38  18 39  19 0  19 1  19 6  19 7  19 16  19 17  19 18  19 19  19 27  19 28  19 29  19 33  19 37  19 38  19 39  20 0  20 1  20 2  20 6  20 7  20 8  20 18  20 19  20 20  20 33  20 38  20 39  21 0  21 1  21 6  21 18  21 19  21 20  21 21  21 32  21 33  21 37  21 38  21 39  22 0  22 1  22 2  22 6  22 7  22 8  22 19  22 20  22 21  22 22  22 24  22 31  22 32  22 33  22 34  22 38  22 39  23 0  23 1  23 6  23 7  23 8  23 9  23 19  23 20  23 21  23 30  23 31  23 32  23 33  23 38  23 39  24 0  24 1  24 6  24 7  24 8  24 9  24 10  24 11  24 14  24 20  24 21  24 22  24 23  24 24  24 28  24 29  24 30  24 31  24 32  24 33  24 39  25 0  25 1  25 5  25 6  25 7  25 8  25 9  25 10  25 11  25 15  25 20  25 21  25 22  25 23  25 24  25 25  25 26  25 27  25 28  25 29  25 30  25 31  25 32  25 38  25 39  26 0  26 1  26 6  26 7  26 8  26 10  26 11  26 15  26 16  26 23  26 24  26 25  26 26  26 27  26 28  26 29  26 30  26 37  26 38  26 39  27 0  27 5  27 6  27 14  27 15  27 16  27 17  27 23  27 24  27 26  27 27  27 34  27 35  27 36  27 37  27 38  27 39  28 0  28 1  28 5  28 6  28 7  28 8  28 15  28 16  28 17  28 18  28 34  28 35  28 36  28 37  28 38  28 39  29 0  29 5  29 6  29 15  29 16  29 17  29 18  29 19  29 34  29 35  29 37  29 38  29 39  30 0  30 1  30 6  30 7  30 16  30 17  30 18  30 19  30 20  30 32  30 33  30 34  30 35  30 36  30 37  30 38  30 39  31 0  31 1  31 5  31 6  31 7  31 16  31 17  31 18  31 19  31 29  31 31  31 32  31 33  31 34  31 35  31 37  31 38  31 39  32 0  32 1  32 6  32 7  32 9  32 10  32 11  32 21  32 31  32 32  32 33  32 37  32 38  32 39  33 0  33 5  33 6  33 7  33 8  33 9  33 10  33 11  33 28  33 29  33 30  33 31  33 32  33 34  33 36  33 37  33 38  33 39  34 0  34 1  34 6  34 7  34 9  34 10  34 11  34 12  34 27  34 28  34 29  34 30  34 31  34 32  34 33  34 34  34 35  34 36  34 37  34 38  34 39  35 0  35 1  35 10  35 11  35 12  35 14  35 15  35 27  35 28  35 29  35 30  35 31  35 32  35 33  35 34  35 35  35 36  35 37  35 38  35 39  36 0  36 1  36 3  36 11  36 12  36 14  36 15  36 16  36 17  36 18  36 27  36 28  36 29  36 31  36 32  36 33  36 34  36 35  36 36  36 37  36 38  36 39  37 0  37 11  37 12  37 13  37 14  37 15  37 16  37 17  37 18  37 19  37 20  37 21  37 22  37 23  37 24  37 25  37 26  37 27  37 28  37 29  37 30  37 31  37 32  37 33  37 34  37 35  37 36  37 37  37 38  37 39  38 0  38 1  38 2  38 3  38 4  38 5  38 6  38 11  38 12  38 13  38 14  38 15  38 16  38 17  38 18  38 19  38 20  38 21  38 22  38 23  38 24  38 25  38 26  38 27  38 28  38 30  38 31  38 33  38 34  38 35  38 36  38 37  38 38  38 39  39 0  39 1  39 2  39 3  39 4  39 5  39 6  39 7  39 8  39 9  39 10  39 11  39 12  39 13  39 14  39 15  39 16  39 17  39 18  39 19  39 20  39 21  39 22  39 23  39 24  39 25  39 26  39 27  39 28  39 29  39 30  39 31  39 32  39 33  39 34  39 35  39 36  39 37  39 38  39 39
