size 40 40
tileset outdoor
visibilityRadius 7
unexplored


encounter "ancientTombEntranceSpirit" 29 31
encounter "skeletons_lvl10" 27 19
encounter "skeletons_lvl10" 26 12
encounter "skeletons_lvl10" 23 4
encounter "skeletons_lvl10" 14 19
encounter "skeletons_lvl10" 11 33
encounter "skeletons_lvl10" 4 26
encounter "skeletons_lvl10" 16 9
encounter "skeletons_lvl10" 4 18
encounter "ancientTombWillSpirit" 12 3
encounter "ghoulBoss_lvl10" 5 6
encounter "ancientTombSecretWall" 37 2

item 1 "ruraldoor_SW" 23 37
tile ceiling 28 9 ceiling/wall-stone-s-sw
tile ceiling 9 9 ceiling/wall-stone-ne-se2
tile ceiling 9 9 ceiling/wall-stone-ne-se
tile ceiling 2 9 ceiling/wall-stone-sw-ne2
tile ceiling 2 9 ceiling/wall-stone-sw-ne
tile ceiling 0 9 ceiling/wall-stone-ne-se
tile ceiling 38 8 ceiling/wall-stone-sw-ne
tile ceiling 36 8 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 36 8 ceiling/wall-stone-se
tile ceiling 27 8 ceiling/wall-stone-s-sw
tile ceiling 26 8 ceiling/wall-stone-s-sw
tile ceiling 23 8 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 23 8 ceiling/wall-stone-sw
tile ceiling 21 8 ceiling/wall-stone-ne-se2
tile ceiling 12 8 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 12 8 ceiling/wall-stone-se-s
tile ceiling 11 8 ceiling/wall-stone-se-s-sw
tile ceiling 10 8 ceiling/wall-stone-s
tile ceiling 9 8 ceiling/wall-stone-se2
tile ceiling 9 8 ceiling/wall-stone-se
tile ceiling 2 8 ceiling/wall-stone-sw-ne2
tile ceiling 2 8 ceiling/wall-stone-sw-ne
tile ceiling 0 8 ceiling/wall-stone-ne-se
tile ceiling 38 7 ceiling/wall-stone-sw
tile ceiling 25 7 ceiling/wall-stone-s-sw
tile ceiling 24 7 ceiling/wall-stone-s-sw
tile ceiling 21 7 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 21 7 ceiling/wall-stone-se
tile ceiling 15 7 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 15 7 ceiling/wall-stone-sw
tile ceiling 2 7 ceiling/wall-stone-sw-ne2
tile ceiling 2 7 ceiling/wall-stone-sw-ne
tile ceiling 0 7 ceiling/wall-stone-ne-se
tile ceiling 37 6 ceiling/wall-stone-s-sw-nw
tile ceiling 26 6 ceiling/wall-stone-se-s
tile ceiling 25 6 ceiling/wall-stone-se2
tile ceiling 23 6 ceiling/wall-stone-s-sw
tile ceiling 22 6 ceiling/wall-stone-s-sw
tile ceiling 14 6 ceiling/wall-stone-se-s-sw
tile ceiling 2 6 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 2 6 ceiling/wall-stone-sw
tile ceiling 0 6 ceiling/wall-stone-ne-se
tile ceiling 37 5 ceiling/wall-stone-sw-ne
tile ceiling 30 5 ceiling/wall-stone-sw
tile ceiling 30 5 ceiling/wall-stone-sw2
tile ceiling 28 5 ceiling/wall-stone-se-s
tile ceiling 27 5 ceiling/wall-stone-se-s
tile ceiling 21 5 ceiling/wall-stone-s-sw
tile ceiling 20 5 ceiling/wall-stone-s-sw-nw
tile ceiling 17 5 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 17 5 ceiling/wall-stone-sw
tile ceiling 15 5 ceiling/wall-stone-ne-se-s
tile ceiling 13 5 ceiling/wall-stone-s-sw
tile ceiling 12 5 ceiling/wall-stone-s-sw
tile ceiling 0 5 ceiling/wall-stone-se
tile ceiling 37 4 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 37 4 ceiling/wall-stone-sw
tile ceiling 34 4 ceiling/wall-stone-se-s
tile ceiling 33 4 ceiling/wall-stone-se-s-sw
tile ceiling 32 4 ceiling/wall-stone-s-sw
tile ceiling 29 4 ceiling/wall-stone-s
tile ceiling 20 4 ceiling/wall-stone-sw2
tile ceiling 20 4 ceiling/wall-stone-sw
tile ceiling 18 4 ceiling/wall-stone-se-s-sw
tile ceiling 16 4 ceiling/wall-stone-se-s
tile ceiling 15 4 ceiling/wall-stone-se
tile ceiling 11 4 ceiling/wall-stone-s-sw
tile ceiling 10 4 ceiling/wall-stone-s-sw
tile ceiling 2 4 ceiling/wall-stone-se-s
tile ceiling 1 4 ceiling/wall-stone-se-s
tile ceiling 36 3 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 36 3 ceiling/wall-stone-se-s
tile ceiling 35 3 ceiling/wall-stone-se-s
tile ceiling 31 3 ceiling/wall-stone-s-sw
tile ceiling 30 3 ceiling/wall-stone-s
tile ceiling 29 3 ceiling/wall-stone-se
tile ceiling 29 3 ceiling/wall-stone-se2
tile ceiling 19 3 ceiling/wall-stone-s
tile ceiling 17 3 ceiling/wall-stone-s
tile ceiling 9 3 ceiling/wall-stone-s-sw
tile ceiling 9 3 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 6 3 ceiling/wall-stone-se-s-sw
tile ceiling 4 3 ceiling/wall-stone-se-s
tile ceiling 3 3 ceiling/wall-stone-se-s
tile ceiling 39 2 ceiling/wall-stone-sw2
tile ceiling 38 2 ceiling/wall-stone-s-sw
tile ceiling 28 2 ceiling/wall-stone-se-s-sw
tile ceiling 8 2 ceiling/wall-stone-se-s
tile ceiling 7 2 ceiling/wall-stone-se-s
tile ceiling 5 2 ceiling/wall-stone-s
tile ceiling 37 1 ceiling/wall-stone-s-sw
tile ceiling 36 1 ceiling/wall-stone-s-sw
tile ceiling 30 1 ceiling/wall-stone-se-s
tile ceiling 29 1 ceiling/wall-stone-se-s
tile ceiling 27 1 ceiling/wall-stone-s-sw
tile ceiling 26 1 ceiling/wall-stone-s-sw
tile ceiling 14 1 ceiling/wall-stone-se-s-sw
tile ceiling 10 1 ceiling/wall-stone-se-s
tile ceiling 9 1 ceiling/wall-stone-se-s
tile ceiling 35 0 ceiling/wall-stone-s-sw
tile ceiling 34 0 ceiling/wall-stone-s
tile ceiling 33 0 ceiling/wall-stone-se-s-sw
tile ceiling 32 0 ceiling/wall-stone-s
tile ceiling 31 0 ceiling/wall-stone-se-s
tile ceiling 25 0 ceiling/wall-stone-s-sw
tile ceiling 24 0 ceiling/wall-stone-s
tile ceiling 23 0 ceiling/wall-stone-se-s-sw
tile ceiling 22 0 ceiling/wall-stone-s
tile ceiling 21 0 ceiling/wall-stone-se-s-sw
tile ceiling 20 0 ceiling/wall-stone-s
tile ceiling 19 0 ceiling/wall-stone-se-s-sw
tile ceiling 18 0 ceiling/wall-stone-s
tile ceiling 17 0 ceiling/wall-stone-se-s-sw
tile ceiling 16 0 ceiling/wall-stone-s
tile ceiling 15 0 ceiling/wall-stone-se-s
tile ceiling 13 0 ceiling/wall-stone-s-sw
tile ceiling 12 0 ceiling/wall-stone-s
tile ceiling 11 0 ceiling/wall-stone-se-s

elevation 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 


opaque  1 5  1 6  1 7  1 8  1 9  1 10  1 11  1 12  1 13  2 5  2 14  2 15  2 16  2 17  2 18  2 19  2 20  2 21  2 22  2 23  2 24  2 25  2 26  2 27  2 28  2 29  2 30  2 31  2 32  2 33  3 4  3 19  3 23  3 33  4 4  4 20  4 24  4 33  5 3  5 19  5 23  5 33  6 4  6 14  6 19  6 24  6 34  7 3  7 4  7 13  7 18  7 24  7 25  7 26  7 27  7 34  7 35  8 3  8 4  8 5  8 13  8 18  8 30  8 31  8 36  9 2  9 4  9 5  9 12  9 17  9 29  9 36  10 2  10 5  10 6  10 9  10 10  10 11  10 12  10 13  10 17  10 29  10 37  11 1  11 5  11 6  11 9  11 13  11 16  11 24  11 28  11 37  12 1  12 6  12 7  12 9  12 14  12 16  12 24  12 25  12 26  12 28  12 37  13 1  13 6  13 7  13 8  13 14  13 15  13 23  13 26  13 27  13 28  13 36  14 2  14 7  14 8  14 15  14 23  14 29  14 30  14 31  14 32  14 33  14 37  15 1  15 6  15 15  15 22  15 33  15 37  16 1  16 5  16 6  16 16  16 22  16 34  16 38  17 1  17 4  17 11  17 16  17 21  17 34  17 38  18 1  18 5  18 12  18 14  18 17  18 21  18 34  18 38  19 1  19 4  19 5  19 12  19 13  19 17  19 20  19 33  19 37  20 1  20 2  20 6  20 12  20 13  20 18  20 20  20 34  20 37  21 1  21 6  21 11  21 13  21 17  21 18  21 19  21 29  21 33  21 36  22 1  22 7  22 8  22 9  22 11  22 14  22 17  22 20  22 29  22 30  22 33  22 37  23 1  23 7  23 14  23 20  23 28  23 30  23 32  23 37  24 1  24 8  24 15  24 21  24 31  24 32  24 38  25 1  25 8  25 15  25 21  25 27  25 31  25 38  26 2  26 7  26 9  26 16  26 22  26 27  26 31  26 39  27 2  27 6  27 9  27 15  27 16  27 22  27 27  27 30  27 35  27 39  28 3  28 6  28 10  28 15  28 17  28 23  28 28  28 30  28 35  28 39  29 2  29 5  29 10  29 14  29 17  29 23  29 28  29 29  29 39  30 2  30 4  30 11  30 14  30 18  30 24  30 29  30 39  31 1  31 4  31 11  31 12  31 13  31 17  31 18  31 24  31 28  31 38  32 1  32 2  32 5  32 18  32 25  32 28  32 38  33 1  33 2  33 5  33 18  33 19  33 21  33 22  33 23  33 24  33 25  33 26  33 27  33 37  34 1  34 2  34 3  34 5  34 6  34 18  34 37  35 1  35 2  35 4  35 5  35 6  35 17  35 32  35 36  36 2  36 4  36 5  36 6  36 7  36 17  36 32  36 33  36 37  37 2  37 3  37 7  37 8  37 9  37 10  37 11  37 12  37 13  37 14  37 15  37 16  37 17  37 18  37 19  37 20  37 21  37 22  37 23  37 24  37 25  37 31  37 33  37 37  38 3  38 26  38 27  38 28  38 29  38 30  38 31  38 34  38 38  39 34  39 38
impass  0 0  0 1  0 2  0 3  0 4  0 5  0 6  0 7  0 8  0 9  0 10  0 11  0 12  0 13  0 14  0 15  0 16  0 17  0 18  0 19  0 20  0 21  0 22  0 23  0 24  0 25  0 26  0 27  0 28  0 29  0 30  0 31  0 32  0 33  0 34  0 35  0 36  0 37  0 38  0 39  1 0  1 5  1 6  1 7  1 8  1 9  1 10  1 11  1 12  1 13  1 39  2 0  2 5  2 14  2 15  2 16  2 17  2 18  2 19  2 20  2 21  2 22  2 23  2 24  2 25  2 26  2 27  2 28  2 29  2 30  2 31  2 32  2 33  2 39  3 0  3 4  3 19  3 23  3 30  3 33  3 39  4 0  4 4  4 20  4 24  4 33  4 39  5 0  5 3  5 19  5 23  5 33  5 39  6 0  6 4  6 6  6 14  6 19  6 20  6 24  6 34  6 39  7 0  7 3  7 4  7 13  7 18  7 19  7 24  7 25  7 26  7 27  7 34  7 35  7 39  8 0  8 3  8 4  8 5  8 7  8 13  8 18  8 19  8 30  8 31  8 35  8 36  8 39  9 0  9 2  9 4  9 5  9 12  9 17  9 18  9 21  9 29  9 30  9 35  9 36  9 39  10 0  10 2  10 5  10 6  10 9  10 10  10 11  10 12  10 13  10 17  10 18  10 21  10 29  10 30  10 36  10 37  10 39  11 0  11 1  11 3  11 5  11 6  11 9  11 10  11 13  11 16  11 20  11 24  11 28  11 29  11 36  11 37  11 39  12 0  12 1  12 3  12 6  12 7  12 9  12 10  12 14  12 16  12 20  12 23  12 24  12 25  12 26  12 28  12 29  12 37  12 39  13 0  13 1  13 6  13 7  13 8  13 9  13 14  13 22  13 23  13 24  13 26  13 27  13 28  13 29  13 36  13 39  14 0  14 2  14 6  14 7  14 8  14 9  14 15  14 22  14 23  14 29  14 30  14 31  14 32  14 33  14 37  14 39  15 0  15 1  15 5  15 6  15 7  15 15  15 21  15 22  15 24  15 33  15 37  15 39  16 0  16 1  16 5  16 6  16 7  16 16  16 21  16 22  16 34  16 38  16 39  17 0  17 1  17 4  17 11  17 16  17 21  17 34  17 38  17 39  18 0  18 1  18 5  18 12  18 14  18 17  18 21  18 34  18 38  18 39  19 0  19 1  19 4  19 5  19 12  19 13  19 17  19 20  19 33  19 37  19 39  20 0  20 1  20 2  20 6  20 12  20 13  20 18  20 20  20 29  20 34  20 37  20 39  21 0  21 1  21 5  21 6  21 11  21 13  21 17  21 18  21 19  21 20  21 21  21 28  21 29  21 33  21 36  21 39  22 0  22 1  22 6  22 7  22 8  22 9  22 11  22 14  22 17  22 20  22 29  22 30  22 33  22 37  22 39  23 0  23 1  23 6  23 7  23 13  23 14  23 20  23 28  23 30  23 32  23 39  24 0  24 1  24 2  24 8  24 9  24 14  24 15  24 20  24 21  24 31  24 32  24 38  24 39  25 0  25 1  25 8  25 9  25 15  25 20  25 21  25 26  25 27  25 31  25 38  25 39  26 0  26 2  26 7  26 9  26 10  26 16  26 21  26 22  26 26  26 27  26 31  26 35  26 39  27 0  27 2  27 6  27 9  27 10  27 15  27 16  27 21  27 22  27 27  27 34  27 35  27 39  28 0  28 3  28 6  28 10  28 11  28 15  28 17  28 22  28 23  28 28  28 30  28 35  28 36  28 39  29 0  29 2  29 5  29 10  29 11  29 14  29 17  29 23  29 28  29 29  29 34  29 35  29 39  30 0  30 2  30 4  30 8  30 11  30 12  30 18  30 24  30 29  30 39  31 0  31 1  31 4  31 5  31 8  31 11  31 12  31 13  31 17  31 18  31 24  31 28  31 38  31 39  32 0  32 1  32 2  32 5  32 6  32 9  32 18  32 19  32 25  32 28  32 38  32 39  33 0  33 1  33 2  33 5  33 6  33 18  33 19  33 21  33 22  33 23  33 24  33 25  33 26  33 27  33 32  33 37  33 39  34 0  34 1  34 2  34 3  34 5  34 6  34 7  34 18  34 37  34 39  35 0  35 1  35 2  35 4  35 5  35 6  35 7  35 17  35 32  35 36  35 39  36 0  36 2  36 4  36 5  36 6  36 7  36 8  36 17  36 32  36 33  36 37  36 39  37 0  37 2  37 3  37 7  37 8  37 9  37 10  37 11  37 12  37 13  37 14  37 15  37 16  37 17  37 18  37 19  37 20  37 21  37 22  37 23  37 24  37 25  37 27  37 28  37 29  37 30  37 31  37 33  37 37  37 39  38 0  38 3  38 26  38 27  38 28  38 29  38 30  38 31  38 34  38 38  38 39  39 0  39 1  39 2  39 3  39 4  39 5  39 6  39 7  39 8  39 9  39 10  39 11  39 12  39 13  39 14  39 15  39 16  39 17  39 18  39 19  39 20  39 21  39 22  39 23  39 24  39 25  39 26  39 27  39 28  39 29  39 30  39 31  39 32  39 33  39 34  39 35  39 36  39 37  39 38  39 39
