size 50 40
tileset cave
visibilityRadius 6
unexplored


encounter "deepDwarves_lvl10" 28 28
encounter "deepDwarves_lvl10" 16 25
encounter "deepDwarves_lvl10" 42 32
encounter "deepDwarves_lvl10" 31 19
encounter "deepDwarves_lvl10" 21 12
encounter "deepDwarves_lvl10" 19 5
encounter "slaverCampSlaves" 38 6

item 1 "slaverCampDoor" 35 7
tile 4 36 35 layer4/wall-rough-convex-br
tile 4 36 35 layer4/wall-rough-convex-r
tile 4 30 35 layer4/wall-rough-convex-l
tile 4 29 35 layer4/wall-rough-concave-r
tile 4 25 35 layer4/wall-rough-concave-l
tile 4 25 35 features/bonespike
tile 4 24 35 layer4/wall-rough-convex-r
tile 4 7 35 layer4/wall-rough-convex-l
tile 4 6 35 layer4/wall-rough-concave-r
tile 4 4 35 layer4/wall-rough-convex-br
tile 4 4 35 layer4/wall-rough-convex-r
tile 4 3 35 layer4/wall-rough-convex-br
tile 4 36 34 layer4/wall-rough-concave-l
tile 4 36 34 features/barrels
tile 4 29 34 features/bonespike
tile 4 24 34 layer4/wall-rough-concave-l
tile 4 7 34 layer4/wall-rough-convex-l
tile 4 6 34 layer4/wall-rough-concave-r
tile 4 5 34 layer4/wall-rough-concave-l
tile 4 4 34 layer4/wall-rough-convex-r
tile 4 36 33 layer4/wall-rough-concave-l
tile 4 36 33 features/barrels
tile 4 35 33 layer4/wall-rough-convex-r
tile 4 32 33 layer4/wall-rough-convex-l
tile 4 31 33 layer4/wall-rough-concave-r
tile 4 24 33 layer4/wall-rough-concave-l
tile 4 23 33 layer4/wall-rough-convex-r
tile 4 7 33 layer4/wall-rough-convex-l
tile 4 6 33 layer4/wall-rough-concave-r
tile 4 5 33 layer4/wall-rough-concave-l
tile 4 4 33 layer4/wall-rough-convex-r
tile 4 37 32 features/crate
tile 4 36 32 layer4/wall-rough-concave-l
tile 4 36 32 features/barrel
tile 4 35 32 layer4/wall-rough-convex-r
tile 4 31 32 layer4/wall-rough-concave-tr
tile 4 31 32 layer4/wall-rough-concave-r
tile 4 24 32 layer4/wall-rough-concave-l
tile 4 23 32 layer4/wall-rough-convex-r
tile 4 7 32 layer4/wall-rough-convex-l
tile 4 6 32 layer4/wall-rough-concave-r
tile 4 5 32 layer4/wall-rough-concave-l
tile 4 4 32 layer4/wall-rough-convex-r
tile 4 47 31 layer4/wall-rough-convex-bl
tile 4 47 31 layer4/wall-rough-convex-br
tile 4 47 31 layer4/wall-rough-convex-l
tile 4 47 31 layer4/wall-rough-convex-r
tile 4 36 31 layer4/wall-rough-concave-l
tile 4 35 31 layer4/wall-rough-convex-r
tile 4 31 31 layer4/wall-rough-convex-bl
tile 4 31 31 layer4/wall-rough-convex-l
tile 4 30 31 layer4/wall-rough-concave-tr
tile 4 30 31 layer4/wall-rough-concave-r
tile 4 24 31 layer4/wall-rough-concave-l
tile 4 24 31 layer4/wall-rough-concave-tl
tile 4 23 31 layer4/wall-rough-convex-r
tile 4 7 31 layer4/wall-rough-convex-l
tile 4 6 31 layer4/wall-rough-concave-r
tile 4 5 31 layer4/wall-rough-concave-l
tile 4 4 31 layer4/wall-rough-convex-r
tile 4 36 30 layer4/wall-rough-concave-l
tile 4 35 30 layer4/wall-rough-convex-r
tile 4 30 30 layer4/wall-rough-convex-bl
tile 4 30 30 layer4/wall-rough-convex-l
tile 4 24 30 layer4/wall-rough-convex-br
tile 4 24 30 layer4/wall-rough-convex-r
tile 4 7 30 layer4/wall-rough-convex-l
tile 4 5 30 layer4/wall-rough-concave-l
tile 4 4 30 layer4/wall-rough-convex-r
tile 4 35 29 layer4/wall-rough-convex-r
tile 4 34 29 features/mushrooms
tile 4 25 29 layer4/wall-rough-concave-l
tile 4 25 29 layer4/wall-rough-concave-tl
tile 4 25 29 features/mushrooms
tile 4 11 29 layer4/wall-rough-concave-l
tile 4 10 29 layer4/wall-rough-convex-r
tile 4 8 29 layer4/wall-rough-convex-l
tile 4 7 29 layer4/wall-rough-concave-r
tile 4 5 29 layer4/wall-rough-concave-l
tile 4 4 29 layer4/wall-rough-convex-r
tile 4 44 28 layer4/wall-rough-convex-bl
tile 4 44 28 layer4/wall-rough-convex-br
tile 4 44 28 layer4/wall-rough-convex-l
tile 4 44 28 layer4/wall-rough-convex-r
tile 4 25 28 layer4/wall-rough-convex-br
tile 4 25 28 layer4/wall-rough-convex-r
tile 4 20 28 layer4/wall-rough-convex-l
tile 4 19 28 layer4/wall-rough-concave-r
tile 4 19 28 features/mushrooms
tile 4 11 28 layer4/wall-rough-concave-l
tile 4 10 28 layer4/wall-rough-convex-r
tile 4 7 28 layer4/wall-rough-concave-tr
tile 4 7 28 layer4/wall-rough-concave-r
tile 4 5 28 layer4/wall-rough-concave-l
tile 4 4 28 layer4/wall-rough-convex-r
tile 4 38 27 layer4/wall-rough-concave-tl
tile 4 37 27 layer4/wall-rough-concave-tl
tile 4 36 27 layer4/wall-rough-convex-bl
tile 4 36 27 layer4/wall-rough-convex-br
tile 4 36 27 layer4/wall-rough-convex-l
tile 4 32 27 layer4/wall-rough-concave-tl
tile 4 21 27 layer4/wall-rough-concave-l
tile 4 20 27 layer4/wall-rough-convex-l
tile 4 20 27 layer4/wall-rough-convex-r
tile 4 19 27 layer4/wall-rough-concave-r
tile 4 14 27 layer4/wall-rough-concave-tl
tile 4 10 27 layer4/wall-rough-concave-l
tile 4 10 27 features/barrels
tile 4 7 27 layer4/wall-rough-convex-bl
tile 4 7 27 layer4/wall-rough-convex-l
tile 4 6 27 layer4/wall-rough-concave-r
tile 4 4 27 layer4/wall-rough-concave-l
tile 4 38 26 layer4/wall-rough-convex-br
tile 4 38 26 layer4/wall-rough-convex-r
tile 4 37 26 layer4/wall-rough-convex-br
tile 4 32 26 layer4/wall-rough-convex-br
tile 4 32 26 layer4/wall-rough-convex-r
tile 4 31 26 layer4/wall-rough-convex-bl
tile 4 31 26 layer4/wall-rough-convex-br
tile 4 31 26 layer4/wall-rough-convex-l
tile 4 30 26 layer4/wall-rough-concave-tr
tile 4 30 26 layer4/wall-rough-concave-r
tile 4 28 26 layer4/wall-rough-concave-tl
tile 4 26 26 layer4/wall-rough-concave-tl
tile 4 26 26 layer4/wall-rough-concave-tr
tile 4 24 26 layer4/wall-rough-concave-tr
tile 4 24 26 layer4/wall-rough-concave-tl
tile 4 22 26 layer4/wall-rough-concave-tr
tile 4 14 26 layer4/wall-rough-convex-br
tile 4 14 26 layer4/wall-rough-convex-r
tile 4 13 26 layer4/wall-rough-convex-bl
tile 4 13 26 layer4/wall-rough-convex-br
tile 4 13 26 layer4/wall-rough-convex-l
tile 4 10 26 layer4/wall-rough-concave-l
tile 4 10 26 layer4/wall-rough-concave-tl
tile 4 10 26 features/barrels
tile 4 9 26 layer4/wall-rough-convex-r
tile 4 7 26 layer4/wall-rough-convex-l
tile 4 6 26 layer4/wall-rough-concave-r
tile 4 4 26 layer4/wall-rough-concave-l
tile 4 3 26 layer4/wall-rough-convex-r
tile 4 32 25 layer4/wall-rough-concave-l
tile 4 30 25 layer4/wall-rough-convex-bl
tile 4 29 25 layer4/wall-rough-concave-tr
tile 4 29 25 layer4/wall-rough-concave-tl
tile 4 29 25 features/mushrooms
tile 4 28 25 layer4/wall-rough-convex-br
tile 4 27 25 layer4/wall-rough-convex-bl
tile 4 27 25 layer4/wall-rough-convex-br
tile 4 25 25 layer4/wall-rough-convex-bl
tile 4 25 25 layer4/wall-rough-convex-br
tile 4 23 25 layer4/wall-rough-convex-bl
tile 4 23 25 layer4/wall-rough-convex-br
tile 4 22 25 layer4/wall-rough-convex-bl
tile 4 22 25 layer4/wall-rough-convex-l
tile 4 15 25 layer4/wall-rough-concave-l
tile 4 14 25 layer4/wall-rough-convex-l
tile 4 14 25 layer4/wall-rough-convex-r
tile 4 13 25 layer4/wall-rough-concave-r
tile 4 10 25 layer4/wall-rough-convex-br
tile 4 10 25 layer4/wall-rough-convex-r
tile 4 7 25 layer4/wall-rough-convex-l
tile 4 6 25 layer4/wall-rough-concave-r
tile 4 4 25 layer4/wall-rough-concave-l
tile 4 3 25 layer4/wall-rough-convex-r
tile 4 48 24 layer4/wall-rough-concave-tl
tile 4 48 24 layer4/wall-rough-concave-tr
tile 4 46 24 layer4/wall-rough-concave-tr
tile 4 31 24 layer4/wall-rough-convex-r
tile 4 22 24 layer4/wall-rough-convex-l
tile 4 21 24 layer4/wall-rough-concave-r
tile 4 12 24 layer4/wall-rough-concave-tl
tile 4 12 24 features/crate
tile 4 11 24 layer4/wall-rough-concave-l
tile 4 11 24 layer4/wall-rough-concave-tl
tile 4 11 24 features/barrels
tile 4 7 24 layer4/wall-rough-convex-l
tile 4 4 24 layer4/wall-rough-concave-l
tile 4 4 24 layer4/wall-rough-concave-tl
tile 4 3 24 layer4/wall-rough-convex-r
tile 4 49 23 layer4/wall-rough-convex-bl
tile 4 47 23 layer4/wall-rough-convex-bl
tile 4 47 23 layer4/wall-rough-convex-br
tile 4 46 23 layer4/wall-rough-convex-bl
tile 4 45 23 layer4/wall-rough-concave-tr
tile 4 44 23 layer4/wall-rough-concave-tr
tile 4 38 23 layer4/wall-rough-concave-tl
tile 4 28 23 layer4/wall-rough-concave-l
tile 4 22 23 layer4/wall-rough-concave-r
tile 4 12 23 layer4/wall-rough-convex-br
tile 4 12 23 layer4/wall-rough-convex-r
tile 4 11 23 layer4/wall-rough-convex-br
tile 4 8 23 layer4/wall-rough-convex-l
tile 4 7 23 layer4/wall-rough-concave-r
tile 4 4 23 layer4/wall-rough-convex-br
tile 4 4 23 layer4/wall-rough-convex-r
tile 4 45 22 layer4/wall-rough-convex-bl
tile 4 44 22 layer4/wall-rough-convex-bl
tile 4 43 22 layer4/wall-rough-concave-tr
tile 4 42 22 layer4/wall-rough-concave-tr
tile 4 42 22 layer4/wall-rough-concave-tl
tile 4 41 22 layer4/wall-rough-concave-tl
tile 4 40 22 layer4/wall-rough-convex-bl
tile 4 40 22 layer4/wall-rough-convex-br
tile 4 39 22 layer4/wall-rough-concave-tr
tile 4 39 22 layer4/wall-rough-concave-tl
tile 4 38 22 layer4/wall-rough-convex-br
tile 4 37 22 layer4/wall-rough-convex-bl
tile 4 37 22 layer4/wall-rough-convex-br
tile 4 37 22 layer4/wall-rough-convex-l
tile 4 36 22 layer4/wall-rough-concave-r
tile 4 27 22 layer4/wall-rough-convex-r
tile 4 23 22 layer4/wall-rough-convex-l
tile 4 19 22 layer4/wall-rough-convex-bl
tile 4 19 22 layer4/wall-rough-convex-br
tile 4 19 22 layer4/wall-rough-convex-l
tile 4 19 22 layer4/wall-rough-convex-r
tile 4 14 22 layer4/wall-rough-concave-tl
tile 4 13 22 layer4/wall-rough-concave-l
tile 4 13 22 layer4/wall-rough-concave-tl
tile 4 8 22 layer4/wall-rough-concave-r
tile 4 5 22 layer4/wall-rough-concave-l
tile 4 5 22 layer4/wall-rough-concave-tl
tile 4 43 21 layer4/wall-rough-convex-bl
tile 4 41 21 layer4/wall-rough-convex-br
tile 4 37 21 layer4/wall-rough-convex-l
tile 4 36 21 layer4/wall-rough-concave-r
tile 4 36 21 features/mushrooms
tile 4 27 21 layer4/wall-rough-concave-l
tile 4 26 21 layer4/wall-rough-convex-l
tile 4 26 21 layer4/wall-rough-convex-r
tile 4 25 21 layer4/wall-rough-concave-r
tile 4 14 21 layer4/wall-rough-convex-br
tile 4 14 21 layer4/wall-rough-convex-r
tile 4 13 21 layer4/wall-rough-convex-br
tile 4 9 21 layer4/wall-rough-convex-l
tile 4 6 21 layer4/wall-rough-concave-l
tile 4 6 21 layer4/wall-rough-concave-tl
tile 4 5 21 layer4/wall-rough-convex-br
tile 4 5 21 layer4/wall-rough-convex-r
tile 4 37 20 layer4/wall-rough-convex-l
tile 4 36 20 layer4/wall-rough-concave-tr
tile 4 36 20 layer4/wall-rough-concave-r
tile 4 14 20 layer4/wall-rough-concave-l
tile 4 10 20 layer4/wall-rough-convex-l
tile 4 9 20 layer4/wall-rough-concave-r
tile 4 6 20 layer4/wall-rough-convex-br
tile 4 6 20 layer4/wall-rough-convex-r
tile 4 36 19 layer4/wall-rough-convex-bl
tile 4 35 19 layer4/wall-rough-concave-tr
tile 4 14 19 layer4/wall-rough-concave-l
tile 4 14 19 layer4/wall-rough-concave-tl
tile 4 13 19 layer4/wall-rough-convex-r
tile 4 10 19 layer4/wall-rough-convex-l
tile 4 9 19 layer4/wall-rough-concave-r
tile 4 7 19 layer4/wall-rough-concave-l
tile 4 6 19 layer4/wall-rough-convex-r
tile 4 35 18 layer4/wall-rough-convex-bl
tile 4 35 18 layer4/wall-rough-convex-l
tile 4 34 18 layer4/wall-rough-concave-tr
tile 4 34 18 layer4/wall-rough-concave-r
tile 4 14 18 layer4/wall-rough-convex-br
tile 4 14 18 layer4/wall-rough-convex-r
tile 4 10 18 layer4/wall-rough-convex-l
tile 4 9 18 layer4/wall-rough-concave-r
tile 4 7 18 layer4/wall-rough-concave-l
tile 4 6 18 layer4/wall-rough-convex-r
tile 4 34 17 layer4/wall-rough-convex-bl
tile 4 33 17 layer4/wall-rough-concave-tr
tile 4 28 17 layer4/wall-rough-concave-tr
tile 4 15 17 layer4/wall-rough-concave-l
tile 4 15 17 layer4/wall-rough-concave-tl
tile 4 10 17 layer4/wall-rough-convex-l
tile 4 9 17 layer4/wall-rough-concave-r
tile 4 7 17 layer4/wall-rough-concave-l
tile 4 7 17 layer4/wall-rough-concave-tl
tile 4 33 16 layer4/wall-rough-convex-bl
tile 4 33 16 layer4/wall-rough-convex-l
tile 4 32 16 layer4/wall-rough-concave-r
tile 4 30 16 layer4/wall-rough-concave-l
tile 4 30 16 layer4/wall-rough-concave-tl
tile 4 29 16 layer4/wall-rough-convex-bl
tile 4 29 16 layer4/wall-rough-convex-br
tile 4 29 16 layer4/wall-rough-convex-r
tile 4 28 16 layer4/wall-rough-convex-bl
tile 4 28 16 layer4/wall-rough-convex-l
tile 4 17 16 layer4/wall-rough-convex-bl
tile 4 17 16 layer4/wall-rough-convex-br
tile 4 17 16 layer4/wall-rough-convex-l
tile 4 17 16 layer4/wall-rough-convex-r
tile 4 15 16 layer4/wall-rough-convex-br
tile 4 15 16 layer4/wall-rough-convex-r
tile 4 10 16 layer4/wall-rough-concave-r
tile 4 8 16 layer4/wall-rough-concave-l
tile 4 7 16 layer4/wall-rough-convex-br
tile 4 7 16 layer4/wall-rough-convex-r
tile 4 33 15 layer4/wall-rough-convex-l
tile 4 32 15 layer4/wall-rough-concave-r
tile 4 30 15 layer4/wall-rough-convex-br
tile 4 30 15 layer4/wall-rough-convex-r
tile 4 28 15 layer4/wall-rough-convex-l
tile 4 27 15 layer4/wall-rough-concave-r
tile 4 27 15 features/mushrooms
tile 4 15 15 layer4/wall-rough-concave-l
tile 4 14 15 layer4/wall-rough-convex-r
tile 4 11 15 layer4/wall-rough-convex-l
tile 4 10 15 layer4/wall-rough-concave-r
tile 4 8 15 layer4/wall-rough-concave-l
tile 4 7 15 layer4/wall-rough-convex-r
tile 4 33 14 layer4/wall-rough-convex-l
tile 4 32 14 layer4/wall-rough-concave-r
tile 4 31 14 layer4/wall-rough-concave-l
tile 4 30 14 layer4/wall-rough-convex-r
tile 4 28 14 layer4/wall-rough-convex-l
tile 4 27 14 layer4/wall-rough-concave-r
tile 4 27 14 features/crate
tile 4 15 14 layer4/wall-rough-concave-l
tile 4 15 14 layer4/wall-rough-concave-tl
tile 4 11 14 layer4/wall-rough-convex-l
tile 4 10 14 layer4/wall-rough-concave-r
tile 4 8 14 layer4/wall-rough-concave-l
tile 4 7 14 layer4/wall-rough-convex-r
tile 4 33 13 layer4/wall-rough-convex-l
tile 4 32 13 layer4/wall-rough-concave-r
tile 4 31 13 layer4/wall-rough-concave-l
tile 4 30 13 layer4/wall-rough-convex-r
tile 4 28 13 layer4/wall-rough-convex-l
tile 4 27 13 layer4/wall-rough-concave-r
tile 4 27 13 features/barrel
tile 4 16 13 layer4/wall-rough-concave-l
tile 4 16 13 layer4/wall-rough-concave-tl
tile 4 15 13 layer4/wall-rough-convex-br
tile 4 15 13 layer4/wall-rough-convex-r
tile 4 11 13 layer4/wall-rough-convex-l
tile 4 10 13 layer4/wall-rough-concave-r
tile 4 8 13 layer4/wall-rough-concave-l
tile 4 7 13 layer4/wall-rough-convex-r
tile 4 33 12 layer4/wall-rough-convex-l
tile 4 31 12 layer4/wall-rough-concave-l
tile 4 31 12 layer4/wall-rough-concave-tl
tile 4 28 12 layer4/wall-rough-convex-l
tile 4 27 12 layer4/wall-rough-concave-r
tile 4 27 12 features/barrels
tile 4 20 12 layer4/wall-rough-concave-tl
tile 4 19 12 layer4/wall-rough-concave-tl
tile 4 18 12 layer4/wall-rough-convex-bl
tile 4 18 12 layer4/wall-rough-convex-br
tile 4 17 12 layer4/wall-rough-concave-tr
tile 4 17 12 layer4/wall-rough-concave-tl
tile 4 16 12 layer4/wall-rough-convex-br
tile 4 11 12 layer4/wall-rough-convex-l
tile 4 10 12 layer4/wall-rough-concave-r
tile 4 8 12 layer4/wall-rough-concave-l
tile 4 7 12 layer4/wall-rough-convex-r
tile 4 32 11 layer4/wall-rough-concave-l
tile 4 31 11 layer4/wall-rough-convex-br
tile 4 31 11 layer4/wall-rough-convex-r
tile 4 27 11 layer4/wall-rough-concave-r
tile 4 27 11 layer4/wall-rough-concave-tr
tile 4 27 11 features/barrels
tile 4 26 11 layer4/wall-rough-concave-tr
tile 4 26 11 features/barrels
tile 4 24 11 layer4/wall-rough-concave-tl
tile 4 22 11 layer4/wall-rough-concave-tr
tile 4 22 11 layer4/wall-rough-concave-tl
tile 4 21 11 layer4/wall-rough-concave-tl
tile 4 20 11 layer4/wall-rough-convex-br
tile 4 19 11 layer4/wall-rough-convex-br
tile 4 11 11 layer4/wall-rough-convex-l
tile 4 10 11 layer4/wall-rough-concave-r
tile 4 8 11 layer4/wall-rough-concave-l
tile 4 7 11 layer4/wall-rough-convex-r
tile 4 32 10 layer4/wall-rough-concave-l
tile 4 31 10 layer4/wall-rough-convex-r
tile 4 27 10 layer4/wall-rough-convex-bl
tile 4 26 10 layer4/wall-rough-convex-bl
tile 4 25 10 layer4/wall-rough-concave-tr
tile 4 25 10 layer4/wall-rough-concave-tl
tile 4 25 10 features/mushrooms
tile 4 24 10 layer4/wall-rough-convex-br
tile 4 23 10 layer4/wall-rough-convex-bl
tile 4 23 10 layer4/wall-rough-convex-br
tile 4 21 10 layer4/wall-rough-convex-br
tile 4 11 10 layer4/wall-rough-convex-l
tile 4 10 10 layer4/wall-rough-concave-r
tile 4 8 10 layer4/wall-rough-concave-l
tile 4 7 10 layer4/wall-rough-convex-r
tile 4 44 9 layer4/wall-rough-convex-l
tile 4 43 9 layer4/wall-rough-concave-r
tile 4 42 9 features/mushrooms
tile 4 31 9 layer4/wall-rough-convex-r
tile 4 17 9 features/mushrooms
tile 4 11 9 layer4/wall-rough-convex-l
tile 4 10 9 layer4/wall-rough-concave-tr
tile 4 10 9 layer4/wall-rough-concave-r
tile 4 7 9 layer4/wall-rough-convex-r
tile 4 44 8 layer4/wall-rough-convex-l
tile 4 43 8 layer4/wall-rough-concave-r
tile 4 38 8 features/bars-se-nw
tile 4 37 8 layer4/wall-rough-convex-bl
tile 4 37 8 layer4/wall-rough-convex-br
tile 4 37 8 layer4/wall-rough-convex-l
tile 4 37 8 layer4/wall-rough-convex-r
tile 4 36 8 features/bars-sw-ne
tile 4 22 8 layer4/wall-rough-convex-l
tile 4 21 8 layer4/wall-rough-concave-r
tile 4 14 8 layer4/wall-rough-concave-l
tile 4 14 8 features/bonespike
tile 4 10 8 layer4/wall-rough-convex-bl
tile 4 10 8 layer4/wall-rough-convex-l
tile 4 7 8 layer4/wall-rough-concave-l
tile 4 6 8 layer4/wall-rough-convex-r
tile 4 44 7 layer4/wall-rough-convex-l
tile 4 43 7 layer4/wall-rough-concave-r
tile 4 40 7 features/bars-se-nw
tile 4 39 7 features/bars-se-nw
tile 4 34 7 features/bars-sw-ne
tile 4 27 7 layer4/wall-rough-concave-l
tile 4 26 7 layer4/wall-rough-convex-r
tile 4 22 7 layer4/wall-rough-convex-l
tile 4 21 7 layer4/wall-rough-concave-r
tile 4 13 7 layer4/wall-rough-convex-r
tile 4 10 7 layer4/wall-rough-convex-l
tile 4 9 7 layer4/wall-rough-concave-r
tile 4 7 7 layer4/wall-rough-concave-l
tile 4 6 7 layer4/wall-rough-convex-r
tile 4 44 6 layer4/wall-rough-concave-tr
tile 4 44 6 layer4/wall-rough-concave-tl
tile 4 44 6 layer4/wall-rough-concave-r
tile 4 44 6 features/mushrooms
tile 4 42 6 features/bars-se-nw
tile 4 41 6 features/bars-se-nw
tile 4 33 6 features/bars-sw-ne
tile 4 32 6 layer4/wall-rough-convex-bl
tile 4 32 6 layer4/wall-rough-convex-br
tile 4 32 6 layer4/wall-rough-convex-l
tile 4 32 6 layer4/wall-rough-convex-r
tile 4 6 6 layer4/wall-rough-concave-l
tile 4 43 5 layer4/wall-rough-convex-bl
tile 4 43 5 layer4/wall-rough-convex-br
tile 4 43 5 layer4/wall-rough-convex-l
tile 4 42 5 features/bars-sw-ne
tile 4 34 5 features/bars-se-nw
tile 4 33 5 features/bars-se-nw
tile 4 26 5 layer4/wall-rough-concave-tr
tile 4 24 5 layer4/wall-rough-concave-tl
tile 4 12 5 layer4/wall-rough-convex-bl
tile 4 12 5 layer4/wall-rough-convex-br
tile 4 12 5 layer4/wall-rough-convex-r
tile 4 11 5 layer4/wall-rough-concave-tr
tile 4 11 5 layer4/wall-rough-concave-tl
tile 4 10 5 layer4/wall-rough-convex-bl
tile 4 10 5 layer4/wall-rough-convex-br
tile 4 9 5 layer4/wall-rough-concave-tr
tile 4 6 5 layer4/wall-rough-concave-l
tile 4 6 5 layer4/wall-rough-concave-tl
tile 4 5 5 layer4/wall-rough-convex-r
tile 4 46 4 layer4/wall-rough-convex-l
tile 4 45 4 layer4/wall-rough-concave-r
tile 4 45 4 features/barrels
tile 4 41 4 features/bars-sw-ne
tile 4 40 4 layer4/wall-rough-convex-bl
tile 4 40 4 layer4/wall-rough-convex-br
tile 4 40 4 layer4/wall-rough-convex-r
tile 4 39 4 layer4/wall-rough-concave-tr
tile 4 38 4 layer4/wall-rough-concave-tr
tile 4 36 4 features/bars-se-nw
tile 4 35 4 features/bars-se-nw
tile 4 34 4 layer4/wall-rough-concave-tl
tile 4 27 4 layer4/wall-rough-convex-bl
tile 4 27 4 layer4/wall-rough-convex-br
tile 4 27 4 layer4/wall-rough-convex-r
tile 4 26 4 layer4/wall-rough-convex-bl
tile 4 25 4 layer4/wall-rough-concave-tl
tile 4 25 4 layer4/wall-rough-concave-tr
tile 4 24 4 layer4/wall-rough-convex-br
tile 4 23 4 layer4/wall-rough-convex-bl
tile 4 23 4 layer4/wall-rough-convex-br
tile 4 23 4 layer4/wall-rough-convex-l
tile 4 22 4 layer4/wall-rough-concave-r
tile 4 14 4 layer4/wall-rough-concave-tl
tile 4 14 4 features/bonespike
tile 4 13 4 layer4/wall-rough-concave-l
tile 4 13 4 layer4/wall-rough-concave-tl
tile 4 9 4 layer4/wall-rough-convex-bl
tile 4 9 4 layer4/wall-rough-convex-l
tile 4 6 4 layer4/wall-rough-convex-br
tile 4 6 4 layer4/wall-rough-convex-r
tile 4 45 3 layer4/wall-rough-concave-tr
tile 4 45 3 layer4/wall-rough-concave-r
tile 4 45 3 features/crate
tile 4 44 3 layer4/wall-rough-concave-tr
tile 4 44 3 layer4/wall-rough-concave-tl
tile 4 44 3 features/crate
tile 4 40 3 layer4/wall-rough-concave-l
tile 4 39 3 layer4/wall-rough-convex-bl
tile 4 38 3 layer4/wall-rough-convex-bl
tile 4 38 3 layer4/wall-rough-convex-l
tile 4 37 3 features/bars-se-nw
tile 4 36 3 layer4/wall-rough-concave-tl
tile 4 35 3 layer4/wall-rough-concave-tl
tile 4 34 3 layer4/wall-rough-convex-br
tile 4 33 3 layer4/wall-rough-convex-bl
tile 4 33 3 layer4/wall-rough-convex-br
tile 4 33 3 layer4/wall-rough-convex-l
tile 4 32 3 layer4/wall-rough-concave-r
tile 4 32 3 layer4/wall-rough-concave-tr
tile 4 27 3 layer4/wall-rough-concave-l
tile 4 26 3 layer4/wall-rough-convex-r
tile 4 23 3 layer4/wall-rough-convex-l
tile 4 22 3 layer4/wall-rough-concave-tr
tile 4 22 3 layer4/wall-rough-concave-r
tile 4 16 3 layer4/wall-rough-concave-tl
tile 4 15 3 layer4/wall-rough-concave-tl
tile 4 14 3 layer4/wall-rough-convex-br
tile 4 13 3 layer4/wall-rough-convex-br
tile 4 10 3 layer4/wall-rough-concave-r
tile 4 7 3 layer4/wall-rough-concave-l
tile 4 6 3 layer4/wall-rough-convex-r
tile 4 45 2 layer4/wall-rough-convex-bl
tile 4 43 2 layer4/wall-rough-convex-bl
tile 4 43 2 layer4/wall-rough-convex-br
tile 4 43 2 layer4/wall-rough-convex-l
tile 4 42 2 layer4/wall-rough-concave-tr
tile 4 42 2 layer4/wall-rough-concave-r
tile 4 40 2 layer4/wall-rough-concave-l
tile 4 40 2 layer4/wall-rough-concave-tl
tile 4 40 2 features/mushrooms
tile 4 39 2 layer4/wall-rough-convex-r
tile 4 37 2 layer4/wall-rough-concave-r
tile 4 37 2 layer4/wall-rough-concave-tr
tile 4 37 2 layer4/wall-rough-concave-tl
tile 4 37 2 features/crate
tile 4 36 2 layer4/wall-rough-convex-br
tile 4 35 2 layer4/wall-rough-convex-br
tile 4 32 2 layer4/wall-rough-convex-bl
tile 4 31 2 layer4/wall-rough-concave-tr
tile 4 31 2 layer4/wall-rough-concave-tl
tile 4 30 2 layer4/wall-rough-convex-bl
tile 4 30 2 layer4/wall-rough-convex-br
tile 4 29 2 layer4/wall-rough-concave-tr
tile 4 28 2 layer4/wall-rough-concave-tr
tile 4 28 2 layer4/wall-rough-concave-tl
tile 4 28 2 features/mushrooms
tile 4 27 2 layer4/wall-rough-concave-l
tile 4 27 2 layer4/wall-rough-concave-tl
tile 4 22 2 layer4/wall-rough-convex-bl
tile 4 21 2 layer4/wall-rough-concave-tr
tile 4 21 2 layer4/wall-rough-concave-tl
tile 4 20 2 layer4/wall-rough-convex-bl
tile 4 20 2 layer4/wall-rough-convex-br
tile 4 19 2 layer4/wall-rough-concave-tr
tile 4 18 2 layer4/wall-rough-concave-tr
tile 4 18 2 layer4/wall-rough-concave-tl
tile 4 18 2 features/mushrooms
tile 4 17 2 layer4/wall-rough-concave-tl
tile 4 16 2 layer4/wall-rough-convex-br
tile 4 15 2 layer4/wall-rough-convex-br
tile 4 11 2 layer4/wall-rough-convex-l
tile 4 10 2 layer4/wall-rough-concave-r
tile 4 7 2 layer4/wall-rough-concave-l
tile 4 7 2 layer4/wall-rough-concave-tl
tile 4 42 1 layer4/wall-rough-convex-bl
tile 4 41 1 layer4/wall-rough-concave-tr
tile 4 41 1 layer4/wall-rough-concave-tl
tile 4 40 1 layer4/wall-rough-convex-br
tile 4 29 1 layer4/wall-rough-convex-bl
tile 4 27 1 layer4/wall-rough-convex-br
tile 4 19 1 layer4/wall-rough-convex-bl
tile 4 17 1 layer4/wall-rough-convex-br
tile 4 11 1 layer4/wall-rough-convex-l
tile 4 10 1 layer4/wall-rough-concave-r
tile 4 8 1 layer4/wall-rough-concave-l
tile 4 7 1 layer4/wall-rough-convex-br
tile 4 7 1 layer4/wall-rough-convex-r
tile 4 11 0 layer4/wall-rough-convex-l
tile 4 7 0 layer4/wall-rough-convex-r
tile 5 27 39 layer5/wall-rough-convex-tl
tile 5 28 38 layer5/wall-rough-convex-tl
tile 5 27 38 layer5/wall-rough-concave-br
tile 5 3 38 layer5/wall-rough-convex-tr
tile 5 28 37 layer5/wall-rough-concave-br
tile 5 3 37 layer5/wall-rough-concave-bl
