size 40 40
tileset outdoor
visibilityRadius 6
unexplored


encounter "undeadLvl15" 16 15
encounter "undeadLvl15" 29 11
encounter "undeadLvl15" 24 19
encounter "undeadLvl15" 8 15
encounter "undeadLvl15" 4 19
encounter "undeadLvl16" 4 33
encounter "undeadLvl16" 35 10
encounter "undeadLvl16" 34 23
encounter "undeadLvl16" 31 32
encounter "undeadLvl15" 20 5
encounter "undeadLvl16" 10 29
encounter "narkel" 20 34

item 1 "narkelLvl2_door1" 17 19
tile ceiling 19 21 ceiling/wall-stone-sw-ne
tile ceiling 17 21 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 17 21 ceiling/wall-stone-se
tile ceiling 13 21 ceiling/wall-stone-s-sw
tile ceiling 12 21 ceiling/wall-stone-s-sw
tile ceiling 6 21 ceiling/wall-stone-sw2
tile ceiling 4 21 ceiling/wall-stone-se-s
tile ceiling 3 21 ceiling/wall-stone-se-s
tile ceiling 2 21 ceiling/wall-stone-sw-ne2
tile ceiling 2 21 ceiling/wall-stone-sw-ne
tile ceiling 0 21 ceiling/wall-stone-ne-se2
tile ceiling 0 21 ceiling/wall-stone-ne-se
tile ceiling 39 20 ceiling/wall-stone-sw-ne2
tile ceiling 39 20 ceiling/wall-stone-sw-ne
tile ceiling 37 20 ceiling/wall-stone-ne-se2
tile ceiling 37 20 ceiling/wall-stone-ne-se
tile ceiling 32 20 ceiling/wall-stone-se-s
tile ceiling 31 20 ceiling/wall-stone-se-s
tile ceiling 27 20 ceiling/wall-stone-s-sw
tile ceiling 26 20 ceiling/wall-stone-s
tile ceiling 25 20 ceiling/wall-stone-se2
tile ceiling 23 20 ceiling/wall-stone-sw2
tile ceiling 23 20 ceiling/wall-stone-sw
tile ceiling 22 20 ceiling/wall-stone-s-sw
tile ceiling 19 20 ceiling/wall-stone-sw
tile ceiling 19 20 ceiling/wall-stone-sw2
tile ceiling 18 20 ceiling/wall-stone-s-sw
tile ceiling 11 20 ceiling/wall-stone-s-sw
tile ceiling 10 20 ceiling/wall-stone-s-sw
tile ceiling 5 20 ceiling/wall-stone-s
tile ceiling 2 20 ceiling/wall-stone-sw-ne2
tile ceiling 2 20 ceiling/wall-stone-sw-ne
tile ceiling 0 20 ceiling/wall-stone-ne-se2
tile ceiling 0 20 ceiling/wall-stone-ne-se
tile ceiling 39 19 ceiling/wall-stone-sw-ne
tile ceiling 37 19 ceiling/wall-stone-ne-se
tile ceiling 36 19 ceiling/wall-stone-sw-ne2
tile ceiling 34 19 ceiling/wall-stone-ne-se-s
tile ceiling 33 19 ceiling/wall-stone-se-s
tile ceiling 21 19 ceiling/wall-stone-s-sw
tile ceiling 20 19 ceiling/wall-stone-s-sw
tile ceiling 17 19 ceiling/wall-stone-s-sw
tile ceiling 16 19 ceiling/wall-stone-s-sw
tile ceiling 9 19 ceiling/wall-stone-s-sw-nw
tile ceiling 7 19 ceiling/wall-stone-ne-se2
tile ceiling 2 19 ceiling/wall-stone-sw-ne2
tile ceiling 2 19 ceiling/wall-stone-sw-ne
tile ceiling 0 19 ceiling/wall-stone-ne-se2
tile ceiling 0 19 ceiling/wall-stone-ne-se
tile ceiling 39 18 ceiling/wall-stone-sw-ne
tile ceiling 37 18 ceiling/wall-stone-ne-se2
tile ceiling 37 18 ceiling/wall-stone-ne-se
tile ceiling 36 18 ceiling/wall-stone-sw-ne2
tile ceiling 36 18 ceiling/wall-stone-sw-ne
tile ceiling 34 18 ceiling/wall-stone-ne-se2
tile ceiling 34 18 ceiling/wall-stone-ne-se
tile ceiling 19 18 ceiling/wall-stone-s-sw-nw
tile ceiling 17 18 ceiling/wall-stone-ne-se2
tile ceiling 15 18 ceiling/wall-stone-s-sw-nw
tile ceiling 13 18 ceiling/wall-stone-ne-se2
tile ceiling 9 18 ceiling/wall-stone-sw-ne2
tile ceiling 9 18 ceiling/wall-stone-sw-ne
tile ceiling 7 18 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 7 18 ceiling/wall-stone-se
tile ceiling 2 18 ceiling/wall-stone-sw-ne2
tile ceiling 2 18 ceiling/wall-stone-sw-ne
tile ceiling 0 18 ceiling/wall-stone-ne-se2
tile ceiling 0 18 ceiling/wall-stone-ne-se
tile ceiling 39 17 ceiling/wall-stone-sw-ne
tile ceiling 37 17 ceiling/wall-stone-ne-se2
tile ceiling 37 17 ceiling/wall-stone-ne-se
tile ceiling 36 17 ceiling/wall-stone-sw-ne2
tile ceiling 36 17 ceiling/wall-stone-sw-ne
tile ceiling 34 17 ceiling/wall-stone-ne-se2
tile ceiling 34 17 ceiling/wall-stone-ne-se
tile ceiling 30 17 ceiling/wall-stone-ne-se-s
tile ceiling 29 17 ceiling/wall-stone-se-s-sw
tile ceiling 28 17 ceiling/wall-stone-s-sw
tile ceiling 19 17 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 19 17 ceiling/wall-stone-sw
tile ceiling 17 17 ceiling/wall-stone-ne-se
tile ceiling 15 17 ceiling/wall-stone-sw-ne
tile ceiling 13 17 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 13 17 ceiling/wall-stone-se
tile ceiling 9 17 ceiling/wall-stone-sw2
tile ceiling 9 17 ceiling/wall-stone-sw
tile ceiling 8 17 ceiling/wall-stone-s-sw
tile ceiling 2 17 ceiling/wall-stone-sw-ne2
tile ceiling 2 17 ceiling/wall-stone-sw-ne
tile ceiling 0 17 ceiling/wall-stone-ne-se2
tile ceiling 0 17 ceiling/wall-stone-ne-se
tile ceiling 39 16 ceiling/wall-stone-sw-ne
tile ceiling 37 16 ceiling/wall-stone-ne-se
tile ceiling 36 16 ceiling/wall-stone-sw-ne
tile ceiling 34 16 ceiling/wall-stone-ne-se
tile ceiling 33 16 ceiling/wall-stone-sw2
tile ceiling 32 16 ceiling/wall-stone-s-sw
tile ceiling 30 16 ceiling/wall-stone-se
tile ceiling 27 16 ceiling/wall-stone-s-sw
tile ceiling 26 16 ceiling/wall-stone-s-sw
tile ceiling 18 16 ceiling/wall-stone-se-s
tile ceiling 17 16 ceiling/wall-stone-se
tile ceiling 15 16 ceiling/wall-stone-sw
tile ceiling 14 16 ceiling/wall-stone-s-sw
tile ceiling 10 16 ceiling/wall-stone-se-s
tile ceiling 9 16 ceiling/wall-stone-se2
tile ceiling 7 16 ceiling/wall-stone-s-sw
tile ceiling 6 16 ceiling/wall-stone-s-sw-nw
tile ceiling 4 16 ceiling/wall-stone-ne-se2
tile ceiling 2 16 ceiling/wall-stone-sw-ne2
tile ceiling 2 16 ceiling/wall-stone-sw-ne
tile ceiling 0 16 ceiling/wall-stone-ne-se2
tile ceiling 0 16 ceiling/wall-stone-ne-se
tile ceiling 39 15 ceiling/wall-stone-sw-ne
tile ceiling 37 15 ceiling/wall-stone-ne-se
tile ceiling 36 15 ceiling/wall-stone-sw-ne2
tile ceiling 36 15 ceiling/wall-stone-sw-ne
tile ceiling 34 15 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 34 15 ceiling/wall-stone-se
tile ceiling 31 15 ceiling/wall-stone-s
tile ceiling 30 15 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 30 15 ceiling/wall-stone-sw
tile ceiling 25 15 ceiling/wall-stone-s-sw
tile ceiling 24 15 ceiling/wall-stone-s-sw
tile ceiling 21 15 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 21 15 ceiling/wall-stone-sw
tile ceiling 19 15 ceiling/wall-stone-ne-se-s
tile ceiling 13 15 ceiling/wall-stone-s-sw-nw
tile ceiling 11 15 ceiling/wall-stone-ne-se-s
tile ceiling 6 15 ceiling/wall-stone-sw-ne2
tile ceiling 6 15 ceiling/wall-stone-sw-ne
tile ceiling 4 15 ceiling/wall-stone-ne-se2
tile ceiling 4 15 ceiling/wall-stone-ne-se
tile ceiling 2 15 ceiling/wall-stone-sw-ne2
tile ceiling 2 15 ceiling/wall-stone-sw-ne
tile ceiling 0 15 ceiling/wall-stone-ne-se2
tile ceiling 0 15 ceiling/wall-stone-ne-se
tile ceiling 39 14 ceiling/wall-stone-sw-ne
tile ceiling 37 14 ceiling/wall-stone-ne-se
tile ceiling 36 14 ceiling/wall-stone-sw2
tile ceiling 36 14 ceiling/wall-stone-sw
tile ceiling 28 14 ceiling/wall-stone-se-s-sw
tile ceiling 26 14 ceiling/wall-stone-se2
tile ceiling 23 14 ceiling/wall-stone-s-sw
tile ceiling 22 14 ceiling/wall-stone-s-sw
tile ceiling 19 14 ceiling/wall-stone-ne-se
tile ceiling 13 14 ceiling/wall-stone-sw-ne
tile ceiling 11 14 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 11 14 ceiling/wall-stone-se
tile ceiling 6 14 ceiling/wall-stone-sw-ne2
tile ceiling 6 14 ceiling/wall-stone-sw-ne
tile ceiling 4 14 ceiling/wall-stone-ne-se2
tile ceiling 4 14 ceiling/wall-stone-ne-se
tile ceiling 2 14 ceiling/wall-stone-sw-ne2
tile ceiling 2 14 ceiling/wall-stone-sw-ne
tile ceiling 0 14 ceiling/wall-stone-ne-se2
tile ceiling 0 14 ceiling/wall-stone-ne-se
tile ceiling 39 13 ceiling/wall-stone-sw-ne
tile ceiling 37 13 ceiling/wall-stone-ne-se
tile ceiling 35 13 ceiling/wall-stone-s-sw
tile ceiling 34 13 ceiling/wall-stone-s-sw
tile ceiling 30 13 ceiling/wall-stone-se-s
tile ceiling 29 13 ceiling/wall-stone-se-s
tile ceiling 27 13 ceiling/wall-stone-s
tile ceiling 26 13 ceiling/wall-stone-sw2
tile ceiling 21 13 ceiling/wall-stone-s-sw
tile ceiling 20 13 ceiling/wall-stone-s
tile ceiling 19 13 ceiling/wall-stone-se
tile ceiling 13 13 ceiling/wall-stone-sw
tile ceiling 12 13 ceiling/wall-stone-s-sw
tile ceiling 6 13 ceiling/wall-stone-sw-ne2
tile ceiling 6 13 ceiling/wall-stone-sw-ne
tile ceiling 4 13 ceiling/wall-stone-ne-se2
tile ceiling 4 13 ceiling/wall-stone-ne-se
tile ceiling 2 13 ceiling/wall-stone-sw-ne2
tile ceiling 2 13 ceiling/wall-stone-sw-ne
tile ceiling 0 13 ceiling/wall-stone-ne-se2
tile ceiling 0 13 ceiling/wall-stone-ne-se
tile ceiling 39 12 ceiling/wall-stone-sw-ne
tile ceiling 37 12 ceiling/wall-stone-ne-se
tile ceiling 33 12 ceiling/wall-stone-s-sw-nw
tile ceiling 31 12 ceiling/wall-stone-ne-se-s
tile ceiling 25 12 ceiling/wall-stone-s-sw
tile ceiling 24 12 ceiling/wall-stone-s-sw
tile ceiling 19 12 ceiling/wall-stone-sw-ne2
tile ceiling 17 12 ceiling/wall-stone-ne-se2
tile ceiling 15 12 ceiling/wall-stone-sw-ne2
tile ceiling 13 12 ceiling/wall-stone-ne-se2
tile ceiling 11 12 ceiling/wall-stone-s-sw
tile ceiling 10 12 ceiling/wall-stone-s
tile ceiling 9 12 ceiling/wall-stone-se2
tile ceiling 6 12 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 6 12 ceiling/wall-stone-sw
tile ceiling 4 12 ceiling/wall-stone-ne-se2
tile ceiling 4 12 ceiling/wall-stone-ne-se
tile ceiling 2 12 ceiling/wall-stone-sw-ne2
tile ceiling 2 12 ceiling/wall-stone-sw-ne
tile ceiling 0 12 ceiling/wall-stone-ne-se2
tile ceiling 0 12 ceiling/wall-stone-ne-se
tile ceiling 39 11 ceiling/wall-stone-sw-ne2
tile ceiling 39 11 ceiling/wall-stone-sw-ne
tile ceiling 37 11 ceiling/wall-stone-ne-se2
tile ceiling 37 11 ceiling/wall-stone-ne-se
tile ceiling 33 11 ceiling/wall-stone-sw-ne
tile ceiling 31 11 ceiling/wall-stone-ne-se
tile ceiling 23 11 ceiling/wall-stone-s-sw
tile ceiling 23 11 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 19 11 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 19 11 ceiling/wall-stone-sw
tile ceiling 17 11 ceiling/wall-stone-ne-se2
tile ceiling 17 11 ceiling/wall-stone-ne-se
tile ceiling 15 11 ceiling/wall-stone-sw-ne2
tile ceiling 15 11 ceiling/wall-stone-sw-ne
tile ceiling 13 11 ceiling/wall-stone-ne-se2
tile ceiling 13 11 ceiling/wall-stone-ne-se
tile ceiling 9 11 ceiling/wall-stone-sw2
tile ceiling 8 11 ceiling/wall-stone-s-sw
tile ceiling 4 11 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 4 11 ceiling/wall-stone-se
tile ceiling 2 11 ceiling/wall-stone-sw-ne2
tile ceiling 2 11 ceiling/wall-stone-sw-ne
tile ceiling 0 11 ceiling/wall-stone-ne-se2
tile ceiling 0 11 ceiling/wall-stone-ne-se
tile ceiling 39 10 ceiling/wall-stone-sw-ne2
tile ceiling 39 10 ceiling/wall-stone-sw-ne
tile ceiling 37 10 ceiling/wall-stone-ne-se2
tile ceiling 37 10 ceiling/wall-stone-ne-se
tile ceiling 33 10 ceiling/wall-stone-sw-ne
tile ceiling 31 10 ceiling/wall-stone-ne-se
tile ceiling 22 10 ceiling/wall-stone-se-s
tile ceiling 21 10 ceiling/wall-stone-se-s-sw
tile ceiling 20 10 ceiling/wall-stone-s-sw
tile ceiling 17 10 ceiling/wall-stone-ne-se2
tile ceiling 17 10 ceiling/wall-stone-ne-se
tile ceiling 15 10 ceiling/wall-stone-sw-ne2
tile ceiling 15 10 ceiling/wall-stone-sw-ne
tile ceiling 13 10 ceiling/wall-stone-ne-se2
tile ceiling 13 10 ceiling/wall-stone-ne-se
tile ceiling 7 10 ceiling/wall-stone-s-sw
tile ceiling 6 10 ceiling/wall-stone-s-sw
tile ceiling 2 10 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 2 10 ceiling/wall-stone-sw
tile ceiling 0 10 ceiling/wall-stone-ne-se2
tile ceiling 0 10 ceiling/wall-stone-ne-se
tile ceiling 39 9 ceiling/wall-stone-sw-ne2
tile ceiling 39 9 ceiling/wall-stone-sw-ne
tile ceiling 37 9 ceiling/wall-stone-ne-se2
tile ceiling 37 9 ceiling/wall-stone-ne-se
tile ceiling 33 9 ceiling/wall-stone-sw-ne
tile ceiling 31 9 ceiling/wall-stone-ne-se
tile ceiling 24 9 ceiling/wall-stone-se-s
tile ceiling 23 9 ceiling/wall-stone-se-s
tile ceiling 19 9 ceiling/wall-stone-s-sw-nw
tile ceiling 17 9 ceiling/wall-stone-ne-se2
tile ceiling 17 9 ceiling/wall-stone-ne-se
tile ceiling 15 9 ceiling/wall-stone-sw-ne
tile ceiling 13 9 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 13 9 ceiling/wall-stone-se
tile ceiling 5 9 ceiling/wall-stone-s-sw
tile ceiling 4 9 ceiling/wall-stone-s
tile ceiling 3 9 ceiling/wall-stone-se2
tile ceiling 0 9 ceiling/wall-stone-se2
tile ceiling 0 9 ceiling/wall-stone-se
tile ceiling 39 8 ceiling/wall-stone-sw-ne2
tile ceiling 39 8 ceiling/wall-stone-sw-ne
tile ceiling 37 8 ceiling/wall-stone-ne-se2
tile ceiling 37 8 ceiling/wall-stone-ne-se
tile ceiling 33 8 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 33 8 ceiling/wall-stone-sw
tile ceiling 31 8 ceiling/wall-stone-ne-se
tile ceiling 26 8 ceiling/wall-stone-se-s
tile ceiling 25 8 ceiling/wall-stone-se-s
tile ceiling 19 8 ceiling/wall-stone-sw-ne2
tile ceiling 19 8 ceiling/wall-stone-sw-ne
tile ceiling 17 8 ceiling/wall-stone-ne-se
tile ceiling 15 8 ceiling/wall-stone-sw
tile ceiling 14 8 ceiling/wall-stone-s-sw
tile ceiling 3 8 ceiling/wall-stone-sw-ne2
tile ceiling 1 8 ceiling/wall-stone-ne-se-s
tile ceiling 39 7 ceiling/wall-stone-sw-ne2
tile ceiling 39 7 ceiling/wall-stone-sw-ne
tile ceiling 37 7 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 37 7 ceiling/wall-stone-se
tile ceiling 34 7 ceiling/wall-stone-sw-ne2
tile ceiling 32 7 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 32 7 ceiling/wall-stone-se-s
tile ceiling 31 7 ceiling/wall-stone-se
tile ceiling 29 7 ceiling/wall-stone-sw2
tile ceiling 28 7 ceiling/wall-stone-s
tile ceiling 27 7 ceiling/wall-stone-se-s
tile ceiling 19 7 ceiling/wall-stone-sw-ne2
tile ceiling 19 7 ceiling/wall-stone-sw-ne
tile ceiling 17 7 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 17 7 ceiling/wall-stone-se
tile ceiling 13 7 ceiling/wall-stone-s-sw
tile ceiling 12 7 ceiling/wall-stone-s-sw
tile ceiling 3 7 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 3 7 ceiling/wall-stone-sw
tile ceiling 1 7 ceiling/wall-stone-ne-se2
tile ceiling 1 7 ceiling/wall-stone-ne-se
tile ceiling 39 6 ceiling/wall-stone-sw
tile ceiling 38 6 ceiling/wall-stone-s-sw-nw
tile ceiling 36 6 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 36 6 ceiling/wall-stone-se
tile ceiling 34 6 ceiling/wall-stone-sw
tile ceiling 22 6 ceiling/wall-stone-se-s
tile ceiling 21 6 ceiling/wall-stone-se2
tile ceiling 19 6 ceiling/wall-stone-sw2
tile ceiling 19 6 ceiling/wall-stone-sw
tile ceiling 18 6 ceiling/wall-stone-s-sw
tile ceiling 11 6 ceiling/wall-stone-s-sw
tile ceiling 10 6 ceiling/wall-stone-s-sw
tile ceiling 2 6 ceiling/wall-stone-se-s
tile ceiling 1 6 ceiling/wall-stone-se2
tile ceiling 1 6 ceiling/wall-stone-se
tile ceiling 38 5 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 38 5 ceiling/wall-stone-sw
tile ceiling 33 5 ceiling/wall-stone-s-sw
tile ceiling 32 5 ceiling/wall-stone-s-sw
tile ceiling 24 5 ceiling/wall-stone-se-s
tile ceiling 23 5 ceiling/wall-stone-se-s
tile ceiling 17 5 ceiling/wall-stone-s-sw
tile ceiling 16 5 ceiling/wall-stone-s-sw
tile ceiling 9 5 ceiling/wall-stone-s-sw
tile ceiling 8 5 ceiling/wall-stone-s-sw
tile ceiling 4 5 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 4 5 ceiling/wall-stone-se-s
tile ceiling 3 5 ceiling/wall-stone-se-s
tile ceiling 36 4 ceiling/wall-stone-se-s
tile ceiling 35 4 ceiling/wall-stone-se
tile ceiling 35 4 ceiling/wall-stone-se2
tile ceiling 31 4 ceiling/wall-stone-s-sw
tile ceiling 30 4 ceiling/wall-stone-s-sw
tile ceiling 26 4 ceiling/wall-stone-se-s
tile ceiling 25 4 ceiling/wall-stone-se-s
tile ceiling 15 4 ceiling/wall-stone-s-sw
tile ceiling 14 4 ceiling/wall-stone-s-sw
tile ceiling 14 4 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 7 4 ceiling/wall-stone-s-sw
tile ceiling 6 4 ceiling/wall-stone-s-sw
tile ceiling 39 3 ceiling/wall-stone-sw-ne2
tile ceiling 37 3 ceiling/wall-stone-ne-se-s
tile ceiling 29 3 ceiling/wall-stone-s-sw
tile ceiling 28 3 ceiling/wall-stone-s
tile ceiling 27 3 ceiling/wall-stone-se-s
tile ceiling 12 3 ceiling/wall-stone-se-s-sw
tile ceiling 5 3 ceiling/wall-stone-s-sw
tile ceiling 4 3 ceiling/wall-stone-s-sw
tile ceiling 39 2 ceiling/wall-stone-sw-ne2
tile ceiling 39 2 ceiling/wall-stone-sw-ne
tile ceiling 37 2 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 37 2 ceiling/wall-stone-se
tile ceiling 14 2 ceiling/wall-stone-se-s
tile ceiling 13 2 ceiling/wall-stone-se-s
tile ceiling 11 2 ceiling/wall-stone-s-sw
tile ceiling 10 2 ceiling/wall-stone-s-sw
tile ceiling 3 2 ceiling/wall-stone-s-sw-nw
tile ceiling 1 2 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 1 2 ceiling/wall-stone-se
tile ceiling 39 1 ceiling/wall-stone-sw2
tile ceiling 39 1 ceiling/wall-stone-sw
tile ceiling 38 1 ceiling/wall-stone-s-sw
tile ceiling 30 1 ceiling/wall-stone-se-s-sw
tile ceiling 24 1 ceiling/wall-stone-se-s
tile ceiling 23 1 ceiling/wall-stone-se-s-sw
tile ceiling 22 1 ceiling/wall-stone-s
tile ceiling 21 1 ceiling/wall-stone-se-s-sw
tile ceiling 20 1 ceiling/wall-stone-s
tile ceiling 19 1 ceiling/wall-stone-se-s-sw
tile ceiling 18 1 ceiling/wall-stone-s
tile ceiling 17 1 ceiling/wall-stone-se-s-sw
tile ceiling 16 1 ceiling/wall-stone-s
tile ceiling 15 1 ceiling/wall-stone-se-s
tile ceiling 9 1 ceiling/wall-stone-s-sw
tile ceiling 8 1 ceiling/wall-stone-s-sw
tile ceiling 3 1 ceiling/wall-stone-sw
tile ceiling 3 1 ceiling/wall-stone-sw2
tile ceiling 2 1 ceiling/wall-stone-s-sw
tile ceiling 37 0 ceiling/wall-stone-s-sw
tile ceiling 36 0 ceiling/wall-stone-s
tile ceiling 35 0 ceiling/wall-stone-se-s-sw
tile ceiling 31 0 ceiling/wall-stone-se-s
tile ceiling 29 0 ceiling/wall-stone-s-sw
tile ceiling 25 0 ceiling/wall-stone-se-s
tile ceiling 7 0 ceiling/wall-stone-s-sw
tile ceiling 4 0 ceiling/wall-stone-se-s-sw
tile ceiling 1 0 ceiling/wall-stone-s-sw

elevation 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
