size 30 65
tileset outdoor
visibilityRadius 8
unexplored


encounter "demonsLvl20" 18 56
encounter "demonsLvl20" 18 47
encounter "demonsLvl20" 5 39
encounter "demonsLvl20" 14 37
encounter "demonsLvl20" 23 37
encounter "demonsLvl20" 22 22
encounter "demonsLvl20" 6 17
encounter "demonsLvl20" 19 9

item 1 "chest_exceptional" 14 56
tile entity 3 31 cliffs/concave-r
tile entity 3 31 cliffs/convex-l
tile entity 28 30 cliffs/concave-r
tile entity 28 30 cliffs/convex-l
tile entity 25 30 cliffs/convex-tr
tile entity 25 30 cliffs/concave-bl
tile entity 24 30 cliffs/convex-tr
tile entity 24 30 cliffs/concave-bl
tile entity 23 30 cliffs/convex-tr
tile entity 23 30 cliffs/concave-bl
tile entity 22 30 cliffs/convex-tl
tile entity 22 30 cliffs/convex-tr
tile entity 21 30 cliffs/concave-br
tile entity 21 30 cliffs/concave-bl
tile entity 20 30 cliffs/convex-tl
tile entity 20 30 cliffs/convex-tr
tile entity 19 30 cliffs/concave-br
tile entity 19 30 cliffs/convex-tl
tile entity 18 30 cliffs/concave-br
tile entity 18 30 cliffs/concave-bl
tile entity 17 30 cliffs/convex-tr
tile entity 17 30 cliffs/concave-bl
tile entity 16 30 cliffs/concave-l
tile entity 10 30 cliffs/concave-br
tile entity 10 30 cliffs/convex-tl
tile entity 9 30 cliffs/concave-br
tile entity 9 30 cliffs/concave-bl
tile entity 8 30 cliffs/convex-tl
tile entity 8 30 cliffs/convex-tr
tile entity 7 30 cliffs/concave-br
tile entity 7 30 cliffs/convex-tl
tile entity 5 30 cliffs/convex-tl
tile entity 5 30 cliffs/convex-tr
tile entity 3 30 cliffs/convex-l
tile entity 3 30 cliffs/convex-tl
tile entity 3 30 cliffs/convex-tr
tile entity 23 29 cliffs/convex-tr
tile entity 23 29 cliffs/concave-bl
tile entity 22 29 cliffs/convex-tl
tile entity 22 29 cliffs/convex-tr
tile entity 21 29 cliffs/concave-br
tile entity 21 29 cliffs/concave-bl
tile entity 20 29 cliffs/concave-l
tile entity 19 29 cliffs/concave-r
tile entity 17 29 cliffs/concave-l
tile entity 16 29 cliffs/concave-l
tile entity 16 29 cliffs/convex-r
tile entity 11 29 cliffs/concave-r
tile entity 10 29 cliffs/concave-r
tile entity 9 29 cliffs/concave-br
tile entity 9 29 cliffs/concave-bl
tile entity 8 29 cliffs/convex-tr
tile entity 8 29 cliffs/concave-bl
tile entity 28 28 cliffs/concave-r
tile entity 27 28 cliffs/concave-br
tile entity 27 28 cliffs/convex-bl
tile entity 27 28 cliffs/convex-l
tile entity 27 28 cliffs/convex-tl
tile entity 27 28 cliffs/concave-tr
tile entity 20 28 cliffs/concave-tl
tile entity 18 28 cliffs/concave-tr
tile entity 17 28 cliffs/concave-tl
tile entity 16 28 cliffs/concave-tl
tile entity 12 28 cliffs/concave-r
tile entity 11 28 cliffs/convex-l
tile entity 11 28 cliffs/convex-tl
tile entity 11 28 cliffs/concave-br
tile entity 10 28 cliffs/convex-l
tile entity 10 28 cliffs/convex-tl
tile entity 10 28 cliffs/concave-br
tile entity 7 28 cliffs/concave-l
tile entity 28 27 cliffs/concave-r
tile entity 28 27 cliffs/convex-l
tile entity 22 27 cliffs/concave-tl
tile entity 22 27 cliffs/convex-br
tile entity 21 27 cliffs/concave-tl
tile entity 21 27 cliffs/convex-br
tile entity 20 27 cliffs/concave-tl
tile entity 20 27 cliffs/convex-br
tile entity 19 27 cliffs/concave-tl
tile entity 19 27 cliffs/convex-bl
tile entity 19 27 cliffs/convex-br
tile entity 18 27 cliffs/concave-tr
tile entity 17 27 cliffs/concave-tl
tile entity 17 27 cliffs/convex-br
tile entity 12 27 cliffs/concave-br
tile entity 12 27 cliffs/convex-l
tile entity 12 27 cliffs/convex-tl
tile entity 11 27 cliffs/concave-r
tile entity 7 27 cliffs/concave-l
tile entity 7 27 cliffs/convex-r
tile entity 23 26 cliffs/concave-l
tile entity 23 26 cliffs/convex-br
tile entity 23 26 cliffs/convex-r
tile entity 22 26 cliffs/concave-l
tile entity 22 26 cliffs/convex-br
tile entity 22 26 cliffs/convex-r
tile entity 21 26 cliffs/concave-tl
tile entity 21 26 cliffs/convex-br
tile entity 14 26 cliffs/concave-br
tile entity 14 26 cliffs/convex-tl
tile entity 13 26 cliffs/convex-tl
tile entity 13 26 cliffs/concave-br
tile entity 12 26 cliffs/concave-br
tile entity 12 26 cliffs/convex-tl
tile entity 11 26 cliffs/convex-l
tile entity 11 26 cliffs/convex-tl
tile entity 11 26 cliffs/concave-br
tile entity 7 26 cliffs/convex-r
tile entity 7 26 cliffs/convex-tr
tile entity 7 26 cliffs/concave-bl
tile entity 6 26 cliffs/convex-tr
tile entity 6 26 cliffs/concave-bl
tile entity 27 25 cliffs/convex-bl
tile entity 27 25 cliffs/concave-tr
tile entity 26 25 cliffs/convex-bl
tile entity 26 25 cliffs/concave-tr
tile entity 24 25 cliffs/concave-tl
tile entity 24 25 cliffs/convex-br
tile entity 23 25 cliffs/concave-tl
tile entity 22 25 cliffs/concave-tl
tile entity 16 25 cliffs/concave-br
tile entity 16 25 cliffs/convex-tl
tile entity 15 25 cliffs/concave-br
tile entity 15 25 cliffs/convex-tl
tile entity 14 25 cliffs/concave-r
tile entity 13 25 cliffs/concave-br
tile entity 13 25 cliffs/convex-tl
tile entity 5 25 cliffs/concave-l
tile entity 25 24 cliffs/concave-tr
tile entity 24 24 cliffs/concave-tl
tile entity 24 24 cliffs/convex-br
tile entity 23 24 cliffs/concave-tl
tile entity 23 24 cliffs/convex-br
tile entity 18 24 cliffs/concave-br
tile entity 18 24 cliffs/convex-tl
tile entity 17 24 cliffs/concave-br
tile entity 17 24 cliffs/convex-tl
tile entity 16 24 cliffs/concave-br
tile entity 16 24 cliffs/concave-bl
tile entity 14 24 cliffs/convex-l
tile entity 14 24 cliffs/convex-tl
tile entity 14 24 cliffs/concave-br
tile entity 5 24 cliffs/concave-l
tile entity 5 24 cliffs/convex-r
tile entity 25 23 cliffs/concave-l
tile entity 25 23 cliffs/convex-br
tile entity 25 23 cliffs/convex-r
tile entity 19 23 cliffs/concave-r
tile entity 18 23 cliffs/concave-r
tile entity 17 23 cliffs/concave-br
tile entity 17 23 cliffs/convex-tl
tile entity 15 23 cliffs/convex-tl
tile entity 15 23 cliffs/convex-tr
tile entity 6 23 cliffs/concave-tl
tile entity 6 23 cliffs/convex-br
tile entity 5 23 cliffs/concave-tl
tile entity 25 22 cliffs/concave-l
tile entity 25 22 cliffs/convex-r
tile entity 19 22 cliffs/concave-r
tile entity 19 22 cliffs/convex-l
tile entity 7 22 cliffs/concave-l
tile entity 7 22 cliffs/convex-br
tile entity 7 22 cliffs/convex-r
tile entity 6 22 cliffs/concave-l
tile entity 6 22 cliffs/convex-br
tile entity 6 22 cliffs/convex-r
tile entity 5 22 cliffs/concave-tl
tile entity 5 22 cliffs/convex-bl
tile entity 5 22 cliffs/convex-br
tile entity 4 22 cliffs/concave-r
tile entity 4 22 cliffs/convex-bl
tile entity 4 22 cliffs/convex-l
tile entity 4 22 cliffs/concave-tr
tile entity 25 21 cliffs/concave-l
tile entity 25 21 cliffs/convex-r
tile entity 18 21 cliffs/convex-bl
tile entity 18 21 cliffs/concave-tr
tile entity 17 21 cliffs/convex-bl
tile entity 17 21 cliffs/concave-tr
tile entity 16 21 cliffs/convex-bl
tile entity 16 21 cliffs/concave-tr
tile entity 8 21 cliffs/concave-tl
tile entity 8 21 cliffs/convex-br
tile entity 7 21 cliffs/concave-tl
tile entity 6 21 cliffs/concave-tl
tile entity 4 21 cliffs/concave-r
tile entity 4 21 cliffs/convex-l
tile entity 25 20 cliffs/concave-l
tile entity 25 20 cliffs/convex-r
tile entity 17 20 cliffs/convex-bl
tile entity 17 20 cliffs/concave-tr
tile entity 16 20 cliffs/convex-bl
tile entity 16 20 cliffs/concave-tr
tile entity 15 20 cliffs/convex-bl
tile entity 15 20 cliffs/concave-tr
tile entity 14 20 cliffs/concave-tr
tile entity 13 20 cliffs/concave-tl
tile entity 13 20 cliffs/convex-bl
tile entity 13 20 cliffs/convex-br
tile entity 12 20 cliffs/concave-tr
tile entity 11 20 cliffs/concave-tl
tile entity 11 20 cliffs/convex-bl
tile entity 11 20 cliffs/convex-br
tile entity 10 20 cliffs/concave-tr
tile entity 9 20 cliffs/concave-tl
tile entity 9 20 cliffs/convex-br
tile entity 8 20 cliffs/concave-tl
tile entity 8 20 cliffs/convex-br
tile entity 7 20 cliffs/concave-tl
tile entity 7 20 cliffs/convex-br
tile entity 25 19 cliffs/concave-l
tile entity 25 19 cliffs/convex-r
tile entity 24 19 cliffs/concave-bl
tile entity 24 19 cliffs/concave-br
tile entity 15 19 cliffs/convex-bl
tile entity 15 19 cliffs/concave-tr
tile entity 14 19 cliffs/concave-tr
tile entity 13 19 cliffs/concave-tl
tile entity 13 19 cliffs/convex-bl
tile entity 13 19 cliffs/convex-br
tile entity 12 19 cliffs/concave-tr
tile entity 11 19 cliffs/concave-tl
tile entity 11 19 cliffs/convex-bl
tile entity 11 19 cliffs/convex-br
tile entity 10 19 cliffs/concave-tr
tile entity 9 19 cliffs/concave-tl
tile entity 9 19 cliffs/convex-br
tile entity 3 19 cliffs/concave-r
tile entity 3 19 cliffs/convex-bl
tile entity 3 19 cliffs/convex-l
tile entity 3 19 cliffs/concave-tr
tile entity 25 18 cliffs/convex-r
tile entity 25 18 cliffs/convex-tl
tile entity 25 18 cliffs/convex-tr
tile entity 23 18 cliffs/concave-bl
tile entity 23 18 cliffs/convex-tr
tile entity 22 18 cliffs/convex-tr
tile entity 22 18 cliffs/concave-bl
tile entity 3 18 cliffs/concave-r
tile entity 3 18 cliffs/convex-l
tile entity 22 17 cliffs/concave-br
tile entity 22 17 cliffs/concave-bl
tile entity 21 17 cliffs/convex-tr
tile entity 21 17 cliffs/concave-bl
tile entity 20 17 cliffs/convex-tr
tile entity 20 17 cliffs/concave-bl
tile entity 18 17 cliffs/concave-br
tile entity 18 17 cliffs/convex-tl
tile entity 17 17 cliffs/concave-br
tile entity 17 17 cliffs/concave-bl
tile entity 16 17 cliffs/convex-tr
tile entity 16 17 cliffs/concave-bl
tile entity 14 17 cliffs/concave-br
tile entity 14 17 cliffs/convex-tl
tile entity 13 17 cliffs/concave-bl
tile entity 13 17 cliffs/concave-br
tile entity 12 17 cliffs/convex-tl
tile entity 12 17 cliffs/convex-tr
tile entity 11 17 cliffs/concave-br
tile entity 11 17 cliffs/concave-bl
tile entity 10 17 cliffs/convex-tr
tile entity 10 17 cliffs/concave-bl
tile entity 3 17 cliffs/concave-r
tile entity 3 17 cliffs/convex-l
tile entity 24 16 cliffs/convex-tl
tile entity 24 16 cliffs/concave-br
tile entity 23 16 cliffs/concave-br
tile entity 23 16 cliffs/convex-tl
tile entity 21 16 cliffs/convex-tr
tile entity 21 16 cliffs/concave-bl
tile entity 20 16 cliffs/convex-tr
tile entity 20 16 cliffs/concave-bl
tile entity 19 16 cliffs/convex-tl
tile entity 19 16 cliffs/convex-tr
tile entity 15 16 cliffs/convex-tl
tile entity 15 16 cliffs/convex-tr
tile entity 9 16 cliffs/concave-l
tile entity 3 16 cliffs/concave-r
tile entity 3 16 cliffs/convex-l
tile entity 26 15 cliffs/convex-tl
tile entity 26 15 cliffs/concave-br
tile entity 25 15 cliffs/concave-br
tile entity 25 15 cliffs/convex-tl
tile entity 19 15 cliffs/concave-l
tile entity 10 15 cliffs/concave-tl
tile entity 10 15 cliffs/convex-br
tile entity 9 15 cliffs/concave-tl
tile entity 4 15 cliffs/convex-tl
tile entity 4 15 cliffs/concave-br
tile entity 3 15 cliffs/convex-l
tile entity 3 15 cliffs/convex-tl
tile entity 3 15 cliffs/concave-br
tile entity 28 14 cliffs/convex-tl
tile entity 28 14 cliffs/concave-br
tile entity 27 14 cliffs/concave-br
tile entity 27 14 cliffs/convex-tl
tile entity 19 14 cliffs/concave-l
tile entity 19 14 cliffs/convex-r
tile entity 18 14 cliffs/concave-l
tile entity 18 14 cliffs/convex-br
tile entity 18 14 cliffs/convex-r
tile entity 17 14 cliffs/concave-tl
tile entity 17 14 cliffs/convex-bl
tile entity 17 14 cliffs/convex-br
tile entity 16 14 cliffs/concave-tr
tile entity 15 14 cliffs/concave-tl
tile entity 15 14 cliffs/convex-bl
tile entity 15 14 cliffs/convex-br
tile entity 14 14 cliffs/concave-tr
tile entity 13 14 cliffs/concave-tl
tile entity 13 14 cliffs/convex-bl
tile entity 13 14 cliffs/convex-br
tile entity 12 14 cliffs/concave-tr
tile entity 11 14 cliffs/concave-tl
tile entity 11 14 cliffs/convex-br
tile entity 6 14 cliffs/concave-br
tile entity 6 14 cliffs/convex-tl
tile entity 5 14 cliffs/concave-br
tile entity 5 14 cliffs/convex-tl
tile entity 4 14 cliffs/concave-br
tile entity 4 14 cliffs/convex-tl
tile entity 3 14 cliffs/concave-br
tile entity 3 14 cliffs/concave-bl
tile entity 2 14 cliffs/convex-tr
tile entity 2 14 cliffs/concave-bl
tile entity 29 13 cliffs/convex-tl
tile entity 24 13 cliffs/concave-l
tile entity 24 13 cliffs/convex-br
tile entity 24 13 cliffs/convex-r
tile entity 23 13 cliffs/concave-tl
tile entity 23 13 cliffs/convex-bl
tile entity 23 13 cliffs/convex-br
tile entity 22 13 cliffs/concave-tr
tile entity 21 13 cliffs/concave-tl
tile entity 21 13 cliffs/convex-bl
tile entity 21 13 cliffs/convex-br
tile entity 20 13 cliffs/concave-tr
tile entity 19 13 cliffs/concave-tl
tile entity 18 13 cliffs/concave-tl
tile entity 8 13 cliffs/convex-tl
tile entity 8 13 cliffs/concave-br
tile entity 7 13 cliffs/concave-br
tile entity 7 13 cliffs/convex-tl
tile entity 6 13 cliffs/concave-br
tile entity 6 13 cliffs/convex-tl
tile entity 5 13 cliffs/concave-br
tile entity 5 13 cliffs/convex-tl
tile entity 1 13 cliffs/concave-l
tile entity 24 12 cliffs/concave-tl
tile entity 23 12 cliffs/concave-l
tile entity 23 12 cliffs/convex-bl
tile entity 23 12 cliffs/convex-br
tile entity 23 12 cliffs/convex-r
tile entity 22 12 cliffs/concave-tr
tile entity 21 12 cliffs/concave-tl
tile entity 21 12 cliffs/convex-bl
tile entity 21 12 cliffs/convex-br
tile entity 20 12 cliffs/concave-tr
tile entity 19 12 cliffs/concave-tl
tile entity 19 12 cliffs/convex-br
tile entity 9 12 cliffs/concave-r
tile entity 8 12 cliffs/concave-r
tile entity 7 12 cliffs/concave-br
tile entity 7 12 cliffs/convex-tl
tile entity 1 12 cliffs/concave-l
tile entity 1 12 cliffs/convex-r
tile entity 26 11 cliffs/concave-tl
tile entity 26 11 cliffs/convex-br
tile entity 25 11 cliffs/concave-tl
tile entity 25 11 cliffs/convex-br
tile entity 24 11 cliffs/concave-tl
tile entity 24 11 cliffs/convex-br
tile entity 23 11 cliffs/concave-tl
tile entity 10 11 cliffs/concave-br
tile entity 10 11 cliffs/convex-tl
tile entity 9 11 cliffs/concave-br
tile entity 9 11 cliffs/convex-l
tile entity 9 11 cliffs/convex-tl
tile entity 8 11 cliffs/concave-br
tile entity 8 11 cliffs/convex-l
tile entity 8 11 cliffs/convex-tl
tile entity 4 11 cliffs/concave-l
tile entity 4 11 cliffs/convex-bl
tile entity 4 11 cliffs/convex-br
tile entity 4 11 cliffs/convex-r
tile entity 2 11 cliffs/concave-tl
tile entity 2 11 cliffs/convex-br
tile entity 1 11 cliffs/concave-tl
tile entity 27 10 cliffs/concave-l
tile entity 27 10 cliffs/convex-br
tile entity 27 10 cliffs/convex-r
tile entity 26 10 cliffs/concave-l
tile entity 26 10 cliffs/convex-br
tile entity 26 10 cliffs/convex-r
tile entity 25 10 cliffs/concave-tl
tile entity 25 10 cliffs/convex-br
tile entity 12 10 cliffs/concave-r
tile entity 11 10 cliffs/concave-br
tile entity 11 10 cliffs/convex-tl
tile entity 10 10 cliffs/concave-br
tile entity 10 10 cliffs/convex-tl
tile entity 9 10 cliffs/concave-br
tile entity 9 10 cliffs/convex-tl
tile entity 4 10 cliffs/concave-tl
tile entity 3 10 cliffs/concave-tr
tile entity 27 9 cliffs/concave-l
tile entity 27 9 cliffs/convex-r
tile entity 26 9 cliffs/concave-l
tile entity 26 9 cliffs/convex-r
tile entity 12 9 cliffs/convex-l
tile entity 12 9 cliffs/convex-tl
tile entity 12 9 cliffs/concave-br
tile entity 11 9 cliffs/concave-r
tile entity 6 9 cliffs/concave-l
tile entity 6 9 cliffs/convex-br
tile entity 6 9 cliffs/convex-r
tile entity 5 9 cliffs/concave-tl
tile entity 5 9 cliffs/convex-br
tile entity 27 8 cliffs/concave-l
tile entity 27 8 cliffs/convex-r
tile entity 26 8 cliffs/concave-l
tile entity 26 8 cliffs/convex-r
tile entity 14 8 cliffs/concave-br
tile entity 14 8 cliffs/convex-tl
tile entity 13 8 cliffs/concave-br
tile entity 13 8 cliffs/convex-tl
tile entity 12 8 cliffs/concave-br
tile entity 12 8 cliffs/convex-tl
tile entity 11 8 cliffs/concave-br
tile entity 11 8 cliffs/convex-l
tile entity 11 8 cliffs/convex-tl
tile entity 6 8 cliffs/concave-tl
tile entity 3 8 cliffs/concave-l
tile entity 3 8 cliffs/convex-bl
tile entity 3 8 cliffs/convex-br
tile entity 3 8 cliffs/convex-r
tile entity 2 8 cliffs/convex-bl
tile entity 2 8 cliffs/concave-tr
tile entity 0 8 cliffs/concave-tl
tile entity 0 8 cliffs/convex-br
tile entity 27 7 cliffs/concave-l
tile entity 27 7 cliffs/convex-r
tile entity 26 7 cliffs/concave-l
tile entity 26 7 cliffs/convex-r
tile entity 15 7 cliffs/concave-r
tile entity 13 7 cliffs/concave-r
tile entity 8 7 cliffs/concave-tl
tile entity 8 7 cliffs/convex-br
tile entity 7 7 cliffs/concave-tl
tile entity 7 7 cliffs/convex-br
tile entity 4 7 cliffs/concave-l
tile entity 4 7 cliffs/convex-br
tile entity 4 7 cliffs/convex-r
tile entity 3 7 cliffs/concave-tl
tile entity 1 7 cliffs/concave-tr
tile entity 27 6 cliffs/concave-l
tile entity 27 6 cliffs/convex-r
tile entity 26 6 cliffs/convex-r
tile entity 26 6 cliffs/convex-tr
tile entity 26 6 cliffs/concave-bl
tile entity 16 6 cliffs/convex-tl
tile entity 16 6 cliffs/concave-br
tile entity 15 6 cliffs/concave-br
tile entity 15 6 cliffs/convex-l
tile entity 15 6 cliffs/convex-tl
tile entity 14 6 cliffs/concave-br
tile entity 14 6 cliffs/convex-tl
tile entity 13 6 cliffs/concave-br
tile entity 13 6 cliffs/convex-l
tile entity 13 6 cliffs/convex-tl
tile entity 9 6 cliffs/concave-l
tile entity 9 6 cliffs/convex-br
tile entity 9 6 cliffs/convex-r
tile entity 8 6 cliffs/concave-l
tile entity 8 6 cliffs/convex-bl
tile entity 8 6 cliffs/convex-br
tile entity 8 6 cliffs/convex-r
tile entity 4 6 cliffs/concave-tl
tile entity 29 5 cliffs/concave-r
tile entity 29 5 cliffs/convex-bl
tile entity 29 5 cliffs/convex-l
tile entity 27 5 cliffs/convex-r
tile entity 27 5 cliffs/convex-tr
tile entity 27 5 cliffs/concave-bl
tile entity 26 5 cliffs/concave-l
tile entity 25 5 cliffs/concave-l
tile entity 17 5 cliffs/concave-r
tile entity 16 5 cliffs/concave-r
tile entity 15 5 cliffs/concave-br
tile entity 15 5 cliffs/convex-tl
tile entity 12 5 cliffs/convex-bl
tile entity 12 5 cliffs/convex-br
tile entity 12 5 cliffs/convex-r
tile entity 12 5 cliffs/convex-tr
tile entity 12 5 cliffs/concave-bl
tile entity 10 5 cliffs/concave-tl
tile entity 10 5 cliffs/convex-br
tile entity 9 5 cliffs/concave-tl
tile entity 8 5 cliffs/concave-tl
tile entity 7 5 cliffs/convex-bl
tile entity 7 5 cliffs/concave-tr
tile entity 6 5 cliffs/concave-tr
tile entity 5 5 cliffs/concave-tl
tile entity 5 5 cliffs/convex-br
tile entity 29 4 cliffs/concave-r
tile entity 29 4 cliffs/convex-l
tile entity 26 4 cliffs/convex-r
tile entity 26 4 cliffs/convex-tr
tile entity 26 4 cliffs/concave-bl
tile entity 25 4 cliffs/convex-r
tile entity 25 4 cliffs/convex-tr
tile entity 25 4 cliffs/concave-bl
tile entity 24 4 cliffs/concave-l
tile entity 18 4 cliffs/concave-r
tile entity 17 4 cliffs/convex-l
tile entity 17 4 cliffs/convex-tl
tile entity 17 4 cliffs/concave-br
tile entity 16 4 cliffs/convex-l
tile entity 16 4 cliffs/convex-tl
tile entity 16 4 cliffs/concave-br
tile entity 11 4 cliffs/concave-tr
tile entity 11 4 cliffs/convex-tr
tile entity 11 4 cliffs/concave-bl
tile entity 10 4 cliffs/concave-l
tile entity 9 4 cliffs/concave-l
tile entity 9 4 cliffs/convex-br
tile entity 9 4 cliffs/convex-r
tile entity 29 3 cliffs/concave-r
tile entity 29 3 cliffs/convex-l
tile entity 25 3 cliffs/concave-l
tile entity 24 3 cliffs/concave-l
tile entity 24 3 cliffs/convex-r
tile entity 18 3 cliffs/concave-br
tile entity 18 3 cliffs/convex-l
tile entity 18 3 cliffs/convex-tl
tile entity 17 3 cliffs/concave-r
tile entity 10 3 cliffs/concave-tl
tile entity 9 3 cliffs/concave-l
tile entity 9 3 cliffs/convex-r
tile entity 29 2 cliffs/concave-r
tile entity 29 2 cliffs/convex-l
tile entity 25 2 cliffs/concave-l
tile entity 25 2 cliffs/convex-r
tile entity 24 2 cliffs/concave-bl
tile entity 24 2 cliffs/convex-r
tile entity 24 2 cliffs/convex-tr
tile entity 20 2 cliffs/concave-br
tile entity 20 2 cliffs/convex-tl
tile entity 19 2 cliffs/concave-br
tile entity 19 2 cliffs/convex-tl
tile entity 18 2 cliffs/concave-br
tile entity 18 2 cliffs/convex-tl
tile entity 17 2 cliffs/concave-br
tile entity 17 2 cliffs/convex-l
tile entity 17 2 cliffs/convex-tl
tile entity 12 2 cliffs/concave-l
tile entity 12 2 cliffs/convex-br
tile entity 12 2 cliffs/convex-r
tile entity 11 2 cliffs/concave-tl
tile entity 11 2 cliffs/convex-br
tile entity 10 2 cliffs/concave-tl
tile entity 10 2 cliffs/convex-br
tile entity 9 2 cliffs/concave-tl
tile entity 28 1 cliffs/convex-bl
tile entity 28 1 cliffs/concave-tr
tile entity 26 1 cliffs/concave-tl
tile entity 26 1 cliffs/convex-br
tile entity 25 1 cliffs/concave-tl
tile entity 23 1 cliffs/concave-l
tile entity 21 1 cliffs/concave-r
tile entity 20 1 cliffs/concave-r
tile entity 19 1 cliffs/convex-tl
tile entity 19 1 cliffs/concave-br
tile entity 12 1 cliffs/concave-tl
tile entity 11 1 cliffs/concave-l
tile entity 11 1 cliffs/convex-br
tile entity 11 1 cliffs/convex-r
tile entity 27 0 cliffs/concave-tr
tile entity 23 0 cliffs/convex-r
tile entity 21 0 cliffs/convex-l
tile entity 14 0 cliffs/convex-br
tile entity 13 0 cliffs/concave-tl
tile entity 13 0 cliffs/convex-br
tile entity 12 0 cliffs/convex-br
tile entity 11 0 cliffs/concave-tl

elevation 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 2 2 1 0 0 0 1 1 1 1 1 1 
elevation 1 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 1 1 0 0 0 1 1 1 2 1 1 
elevation 2 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 2 1 1 0 0 0 0 0 0 1 2 2 2 1 
elevation 3 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 1 0 0 0 0 0 0 0 1 2 2 2 1 
elevation 4 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 2 1 0 0 0 0 0 0 0 0 0 1 2 2 1 
elevation 5 0 0 0 0 0 0 0 0 0 1 1 2 1 2 2 1 1 0 0 0 0 0 0 0 0 0 1 1 2 1 
elevation 6 0 0 0 0 0 1 1 1 0 1 2 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 
elevation 7 0 0 0 0 0 1 1 1 1 2 2 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 
elevation 8 0 1 0 0 1 1 1 2 2 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 
elevation 9 1 1 1 1 1 1 1 2 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 
elevation 10 1 1 1 1 1 2 2 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 
elevation 11 1 1 1 2 1 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 
elevation 12 1 1 2 2 2 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 
elevation 13 1 1 2 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 1 
elevation 14 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2 1 1 1 
elevation 15 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 
elevation 16 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 0 1 1 2 1 1 1 1 1 1 1 
elevation 17 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 
elevation 18 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 
elevation 19 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
elevation 20 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
elevation 21 1 1 1 1 0 0 0 1 1 2 2 2 2 2 2 2 1 1 0 0 0 0 0 0 0 0 1 1 1 1 
elevation 22 1 1 1 1 0 0 0 1 2 2 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 0 1 1 1 1 
elevation 23 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 1 2 1 1 0 0 0 0 0 0 0 1 1 1 1 
elevation 24 1 1 1 1 1 1 2 2 2 2 2 2 2 2 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 
elevation 25 1 1 1 1 1 1 2 2 2 2 2 2 2 1 1 0 0 0 0 0 0 0 0 1 1 2 1 1 1 1 
elevation 26 1 1 1 1 1 1 1 1 2 2 2 1 1 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 1 1 
elevation 27 1 1 1 1 1 1 1 1 2 2 2 1 0 0 0 0 0 0 0 0 0 1 1 2 2 2 2 2 1 1 
elevation 28 1 1 1 1 1 1 1 1 2 2 1 0 0 0 0 0 0 1 1 1 1 2 2 2 2 2 2 1 1 1 
elevation 29 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 2 1 1 1 1 1 2 2 2 2 1 1 
elevation 30 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 2 2 1 1 
elevation 31 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
elevation 32 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
elevation 33 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 
elevation 34 1 1 1 0 0 0 0 0 1 2 1 0 0 0 0 0 1 2 1 1 0 0 0 0 0 0 1 1 1 1 
