size 40 50
tileset outdoor
visibilityRadius 8
unexplored


encounter "goblinCity_north" 9 6
encounter "goblinCity_centerWest" 6 19
encounter "goblinCity_centerEast" 23 20
encounter "goblinCity_merchants" 10 27
encounter "goblinCity_center" 22 31
encounter "goblinCity_southWest" 9 41
encounter "goblinCity_southEast" 26 43
encounter "goblinCity_chieftan" 31 34

item 1 "goblinCityPitGrimbakExit" 34 12
tile entity 29 22 cliffs/convex-br
tile entity 28 22 cliffs/concave-tl
tile entity 28 22 cliffs/convex-br
tile entity 27 22 cliffs/concave-tl
tile entity 27 22 cliffs/convex-bl
tile entity 27 22 cliffs/convex-br
tile entity 26 22 cliffs/concave-tr
tile entity 25 22 cliffs/concave-tl
tile entity 21 22 cliffs/convex-bl
tile entity 21 22 cliffs/concave-tr
tile entity 20 22 cliffs/concave-r
tile entity 20 22 cliffs/convex-bl
tile entity 20 22 cliffs/convex-l
tile entity 20 22 cliffs/concave-tr
tile entity 18 22 cliffs/concave-l
tile entity 18 22 cliffs/convex-r
tile entity 10 22 cliffs/concave-r
tile entity 9 22 cliffs/convex-tl
tile entity 9 22 cliffs/concave-br
tile entity 6 22 cliffs/concave-tl
tile entity 6 22 cliffs/convex-br
tile entity 6 22 features/barrels
tile entity 5 22 cliffs/concave-tl
tile entity 3 22 cliffs/concave-bl
tile entity 3 22 cliffs/convex-tr
tile entity 2 22 cliffs/concave-l
tile entity 1 22 cliffs/concave-l
tile entity 30 21 cliffs/concave-br
tile entity 30 21 cliffs/concave-bl
tile entity 29 21 cliffs/convex-br
tile entity 29 21 cliffs/convex-r
tile entity 29 21 cliffs/convex-tr
tile entity 29 21 cliffs/concave-bl
tile entity 28 21 cliffs/concave-l
tile entity 20 21 cliffs/concave-r
tile entity 20 21 cliffs/convex-l
tile entity 18 21 cliffs/concave-l
tile entity 18 21 cliffs/convex-r
tile entity 8 21 cliffs/concave-tl
tile entity 8 21 cliffs/convex-br
tile entity 7 21 cliffs/concave-tl
tile entity 7 21 cliffs/convex-br
tile entity 7 21 features/crate
tile entity 2 21 cliffs/concave-l
tile entity 2 21 cliffs/convex-r
tile entity 1 21 cliffs/concave-l
tile entity 1 21 cliffs/convex-r
tile entity 32 20 cliffs/concave-br
tile entity 32 20 cliffs/convex-tl
tile entity 31 20 cliffs/concave-br
tile entity 31 20 cliffs/convex-tl
tile entity 29 20 cliffs/concave-l
tile entity 28 20 cliffs/concave-l
tile entity 28 20 cliffs/convex-r
tile entity 27 20 features/mushrooms
tile entity 23 20 features/campfire
tile entity 20 20 cliffs/concave-r
tile entity 20 20 cliffs/convex-l
tile entity 18 20 cliffs/concave-l
tile entity 18 20 cliffs/convex-r
tile entity 9 20 cliffs/concave-tr
tile entity 2 20 cliffs/concave-l
tile entity 2 20 cliffs/convex-r
tile entity 1 20 cliffs/concave-l
tile entity 1 20 cliffs/convex-r
tile entity 33 19 cliffs/concave-r
tile entity 29 19 cliffs/concave-l
tile entity 29 19 cliffs/convex-r
tile entity 28 19 cliffs/convex-r
tile entity 28 19 cliffs/convex-tr
tile entity 28 19 cliffs/concave-bl
tile entity 27 19 features/mushrooms
tile entity 20 19 cliffs/concave-r
tile entity 20 19 cliffs/convex-l
tile entity 18 19 cliffs/concave-l
tile entity 18 19 cliffs/convex-r
tile entity 2 19 cliffs/concave-l
tile entity 2 19 cliffs/convex-r
tile entity 1 19 cliffs/concave-l
tile entity 1 19 cliffs/convex-r
tile entity 39 18 cliffs/concave-r
tile entity 39 18 cliffs/convex-bl
tile entity 39 18 cliffs/convex-l
tile entity 34 18 cliffs/concave-r
tile entity 33 18 cliffs/convex-l
tile entity 33 18 cliffs/convex-tl
tile entity 33 18 cliffs/concave-br
tile entity 29 18 cliffs/convex-r
tile entity 29 18 cliffs/convex-tr
tile entity 29 18 cliffs/concave-bl
tile entity 28 18 cliffs/convex-tr
tile entity 28 18 cliffs/concave-bl
tile entity 27 18 cliffs/convex-tr
tile entity 27 18 cliffs/concave-bl
tile entity 26 18 cliffs/convex-tr
tile entity 26 18 cliffs/concave-bl
tile entity 24 18 cliffs/concave-br
tile entity 24 18 cliffs/concave-bl
tile entity 20 18 cliffs/convex-l
tile entity 20 18 cliffs/convex-tl
tile entity 20 18 cliffs/concave-br
tile entity 18 18 cliffs/concave-l
tile entity 18 18 cliffs/convex-r
tile entity 10 18 cliffs/concave-r
tile entity 9 18 cliffs/concave-br
tile entity 9 18 cliffs/concave-bl
tile entity 8 18 cliffs/concave-l
tile entity 2 18 cliffs/concave-l
tile entity 2 18 cliffs/convex-r
tile entity 1 18 cliffs/concave-l
tile entity 1 18 cliffs/convex-r
tile entity 39 17 cliffs/concave-r
tile entity 39 17 cliffs/convex-l
tile entity 27 17 cliffs/convex-tr
tile entity 27 17 cliffs/concave-bl
tile entity 26 17 cliffs/concave-l
tile entity 25 17 cliffs/convex-tl
tile entity 25 17 cliffs/convex-tr
tile entity 23 17 cliffs/concave-l
tile entity 22 17 features/mushrooms
tile entity 21 17 cliffs/concave-r
tile entity 18 17 cliffs/concave-tl
tile entity 10 17 cliffs/concave-r
tile entity 10 17 cliffs/convex-l
tile entity 8 17 cliffs/concave-l
tile entity 8 17 cliffs/convex-r
tile entity 7 17 features/box02
tile entity 2 17 cliffs/concave-l
tile entity 2 17 cliffs/convex-r
tile entity 1 17 cliffs/concave-l
tile entity 1 17 cliffs/convex-r
tile entity 39 16 cliffs/concave-r
tile entity 39 16 cliffs/convex-l
tile entity 33 16 cliffs/concave-r
tile entity 33 16 cliffs/convex-bl
tile entity 33 16 cliffs/convex-l
tile entity 33 16 cliffs/concave-tr
tile entity 28 16 cliffs/concave-tl
tile entity 28 16 cliffs/convex-bl
tile entity 28 16 cliffs/convex-br
tile entity 26 16 cliffs/concave-tl
tile entity 23 16 cliffs/convex-r
tile entity 23 16 cliffs/convex-tr
tile entity 23 16 cliffs/concave-bl
tile entity 22 16 cliffs/convex-tl
tile entity 22 16 cliffs/convex-tr
tile entity 21 16 cliffs/convex-l
tile entity 21 16 cliffs/convex-tl
tile entity 21 16 cliffs/concave-br
tile entity 19 16 cliffs/concave-l
tile entity 19 16 cliffs/convex-br
tile entity 19 16 cliffs/convex-r
tile entity 10 16 cliffs/concave-r
tile entity 10 16 cliffs/convex-l
tile entity 8 16 cliffs/convex-r
tile entity 8 16 cliffs/convex-tr
tile entity 8 16 cliffs/concave-bl
tile entity 7 16 features/barrels
tile entity 2 16 cliffs/concave-tl
tile entity 1 16 cliffs/convex-r
tile entity 1 16 cliffs/convex-tr
tile entity 1 16 cliffs/concave-bl
tile entity 0 16 cliffs/convex-tr
tile entity 39 15 cliffs/concave-r
tile entity 39 15 cliffs/convex-l
tile entity 33 15 cliffs/concave-r
tile entity 33 15 cliffs/convex-l
tile entity 30 15 cliffs/concave-tl
tile entity 30 15 cliffs/convex-br
tile entity 29 15 cliffs/concave-tl
tile entity 29 15 cliffs/convex-br
tile entity 27 15 cliffs/concave-tr
tile entity 26 15 cliffs/concave-tl
tile entity 26 15 cliffs/convex-bl
tile entity 26 15 cliffs/convex-br
tile entity 20 15 cliffs/concave-l
tile entity 20 15 cliffs/convex-br
tile entity 20 15 cliffs/convex-r
tile entity 19 15 cliffs/concave-tl
tile entity 7 15 cliffs/concave-l
tile entity 5 15 features/mushrooms
tile entity 3 15 cliffs/concave-l
tile entity 3 15 cliffs/convex-br
tile entity 3 15 cliffs/convex-r
tile entity 2 15 cliffs/convex-tl
tile entity 2 15 cliffs/concave-br
tile entity 1 15 cliffs/concave-br
tile entity 1 15 cliffs/concave-bl
tile entity 0 15 cliffs/convex-tr
tile entity 39 14 cliffs/concave-r
tile entity 39 14 cliffs/convex-l
tile entity 36 14 cliffs/concave-tl
tile entity 36 14 cliffs/convex-bl
tile entity 36 14 cliffs/convex-br
tile entity 32 14 cliffs/concave-tr
tile entity 31 14 cliffs/concave-tl
tile entity 31 14 cliffs/convex-br
tile entity 30 14 cliffs/concave-tl
tile entity 30 14 cliffs/convex-br
tile entity 29 14 cliffs/concave-tl
tile entity 29 14 cliffs/convex-bl
tile entity 29 14 cliffs/convex-br
tile entity 28 14 cliffs/concave-tr
tile entity 27 14 cliffs/concave-tl
tile entity 27 14 cliffs/convex-br
tile entity 25 14 cliffs/convex-bl
tile entity 25 14 cliffs/concave-tr
tile entity 24 14 cliffs/convex-bl
tile entity 24 14 cliffs/concave-tr
tile entity 20 14 cliffs/concave-tl
tile entity 18 14 cliffs/concave-br
tile entity 18 14 cliffs/concave-bl
tile entity 10 14 features/mushrooms
tile entity 9 14 cliffs/concave-r
tile entity 9 14 cliffs/convex-bl
tile entity 9 14 cliffs/convex-l
tile entity 9 14 cliffs/concave-tr
tile entity 7 14 cliffs/convex-r
tile entity 7 14 cliffs/convex-tr
tile entity 7 14 cliffs/concave-bl
tile entity 6 14 cliffs/convex-tl
tile entity 6 14 cliffs/convex-tr
tile entity 5 14 cliffs/concave-br
tile entity 5 14 cliffs/concave-bl
tile entity 4 14 cliffs/concave-bl
tile entity 4 14 cliffs/convex-tr
tile entity 3 14 cliffs/convex-r
tile entity 3 14 cliffs/convex-tl
tile entity 3 14 cliffs/convex-tr
tile entity 2 14 cliffs/convex-tl
tile entity 2 14 cliffs/concave-br
tile entity 1 14 cliffs/concave-bl
tile entity 1 14 cliffs/concave-br
tile entity 0 14 cliffs/convex-tr
tile entity 38 13 cliffs/concave-tr
tile entity 37 13 cliffs/concave-tl
tile entity 37 13 cliffs/convex-br
tile entity 35 13 cliffs/concave-r
tile entity 35 13 cliffs/convex-bl
tile entity 35 13 cliffs/convex-l
tile entity 35 13 cliffs/concave-tr
tile entity 32 13 cliffs/concave-l
tile entity 32 13 cliffs/convex-br
tile entity 32 13 cliffs/convex-r
tile entity 31 13 cliffs/concave-tl
tile entity 31 13 cliffs/convex-br
tile entity 23 13 cliffs/convex-bl
tile entity 23 13 cliffs/concave-tr
tile entity 22 13 cliffs/concave-tr
tile entity 21 13 cliffs/concave-tl
tile entity 21 13 cliffs/convex-br
tile entity 20 13 cliffs/convex-tl
tile entity 20 13 cliffs/concave-br
tile entity 19 13 cliffs/convex-tl
tile entity 19 13 cliffs/concave-br
tile entity 17 13 cliffs/concave-l
tile entity 10 13 cliffs/concave-br
tile entity 10 13 cliffs/convex-tl
tile entity 9 13 cliffs/convex-l
tile entity 9 13 cliffs/convex-tl
tile entity 9 13 cliffs/concave-br
tile entity 3 13 cliffs/convex-tl
tile entity 3 13 cliffs/convex-tr
tile entity 36 12 cliffs/concave-br
tile entity 36 12 cliffs/concave-bl
tile entity 34 12 cliffs/concave-tr
tile entity 34 12 cliffs/convex-bl
tile entity 32 12 cliffs/concave-tl
tile entity 21 12 cliffs/concave-r
tile entity 17 12 cliffs/convex-r
tile entity 17 12 cliffs/convex-tr
tile entity 17 12 cliffs/concave-bl
tile entity 16 12 cliffs/concave-l
tile entity 12 12 cliffs/concave-br
tile entity 12 12 cliffs/concave-bl
tile entity 11 12 cliffs/concave-r
tile entity 38 11 cliffs/concave-br
tile entity 38 11 cliffs/convex-tl
tile entity 37 11 cliffs/convex-tl
tile entity 37 11 cliffs/concave-br
tile entity 35 11 cliffs/convex-tr
tile entity 35 11 cliffs/concave-bl
tile entity 34 11 cliffs/convex-tr
tile entity 34 11 cliffs/concave-bl
tile entity 33 11 cliffs/concave-tr
tile entity 20 11 cliffs/concave-r
tile entity 20 11 cliffs/convex-bl
tile entity 20 11 cliffs/convex-l
tile entity 20 11 cliffs/concave-tr
tile entity 16 11 cliffs/concave-l
tile entity 16 11 cliffs/convex-r
tile entity 13 11 cliffs/concave-r
tile entity 11 11 cliffs/convex-l
tile entity 11 11 cliffs/convex-tl
tile entity 11 11 cliffs/convex-tr
tile entity 6 11 cliffs/concave-tl
tile entity 6 11 cliffs/convex-bl
tile entity 6 11 cliffs/convex-br
tile entity 4 11 cliffs/concave-r
tile entity 4 11 cliffs/concave-tl
tile entity 4 11 cliffs/convex-bl
tile entity 4 11 cliffs/convex-br
tile entity 4 11 cliffs/convex-l
tile entity 39 10 cliffs/convex-tl
tile entity 33 10 cliffs/concave-l
tile entity 20 10 cliffs/concave-br
tile entity 20 10 cliffs/convex-l
tile entity 20 10 cliffs/convex-tl
tile entity 16 10 cliffs/concave-tl
tile entity 12 10 cliffs/convex-bl
tile entity 12 10 cliffs/concave-tr
tile entity 10 10 cliffs/concave-tl
tile entity 10 10 cliffs/convex-bl
tile entity 10 10 cliffs/convex-br
tile entity 8 10 cliffs/concave-tl
tile entity 8 10 cliffs/convex-br
tile entity 7 10 cliffs/concave-tl
tile entity 7 10 cliffs/convex-br
tile entity 6 10 features/mushrooms
tile entity 5 10 cliffs/concave-tr
tile entity 5 10 features/mushrooms
tile entity 4 10 cliffs/concave-r
tile entity 4 10 cliffs/convex-l
tile entity 33 9 cliffs/convex-r
tile entity 33 9 cliffs/convex-tr
tile entity 33 9 cliffs/concave-bl
tile entity 32 9 cliffs/concave-l
tile entity 21 9 cliffs/concave-r
tile entity 17 9 cliffs/concave-l
tile entity 17 9 cliffs/convex-br
tile entity 17 9 cliffs/convex-r
tile entity 11 9 cliffs/concave-tr
tile entity 9 9 cliffs/concave-tr
tile entity 32 8 cliffs/concave-l
tile entity 32 8 cliffs/convex-r
tile entity 22 8 cliffs/concave-r
tile entity 21 8 cliffs/convex-l
tile entity 21 8 cliffs/convex-tl
tile entity 21 8 cliffs/concave-br
tile entity 18 8 cliffs/concave-l
tile entity 18 8 cliffs/convex-br
tile entity 18 8 cliffs/convex-r
tile entity 17 8 cliffs/concave-tl
tile entity 7 8 features/campfire
tile entity 4 8 features/barrels
tile entity 3 8 cliffs/concave-r
tile entity 3 8 cliffs/convex-bl
tile entity 3 8 cliffs/convex-l
tile entity 3 8 cliffs/concave-tr
tile entity 32 7 cliffs/concave-tl
tile entity 30 7 cliffs/convex-tl
tile entity 30 7 cliffs/concave-br
tile entity 29 7 cliffs/concave-br
tile entity 29 7 cliffs/concave-bl
tile entity 28 7 cliffs/convex-tl
tile entity 28 7 cliffs/convex-tr
tile entity 27 7 cliffs/concave-bl
tile entity 27 7 cliffs/concave-br
tile entity 26 7 cliffs/convex-tr
tile entity 26 7 cliffs/concave-bl
tile entity 24 7 cliffs/concave-br
tile entity 24 7 cliffs/concave-bl
tile entity 22 7 cliffs/convex-l
tile entity 22 7 cliffs/convex-tl
tile entity 22 7 cliffs/concave-br
tile entity 18 7 cliffs/convex-r
tile entity 18 7 cliffs/convex-tr
tile entity 18 7 cliffs/concave-bl
tile entity 2 7 cliffs/concave-r
tile entity 2 7 cliffs/convex-bl
tile entity 2 7 cliffs/convex-l
tile entity 2 7 cliffs/concave-tr
tile entity 36 6 cliffs/concave-l
tile entity 36 6 cliffs/convex-br
tile entity 36 6 cliffs/convex-r
tile entity 35 6 cliffs/concave-tl
tile entity 35 6 cliffs/convex-bl
tile entity 35 6 cliffs/convex-br
tile entity 34 6 cliffs/concave-tr
tile entity 33 6 cliffs/concave-tl
tile entity 33 6 cliffs/convex-br
tile entity 32 6 cliffs/concave-r
tile entity 31 6 cliffs/convex-tl
tile entity 31 6 cliffs/concave-br
tile entity 25 6 cliffs/convex-tl
tile entity 25 6 cliffs/convex-tr
tile entity 23 6 cliffs/convex-tl
tile entity 23 6 cliffs/convex-tr
tile entity 20 6 cliffs/concave-br
tile entity 20 6 cliffs/concave-bl
tile entity 17 6 cliffs/concave-l
tile entity 3 6 features/box01
tile entity 2 6 cliffs/concave-r
tile entity 2 6 cliffs/convex-l
tile entity 0 6 cliffs/concave-br
tile entity 36 5 cliffs/concave-tl
tile entity 21 5 cliffs/concave-r
tile entity 19 5 cliffs/concave-l
tile entity 17 5 cliffs/concave-l
tile entity 17 5 cliffs/convex-r
tile entity 16 5 features/barrels
tile entity 4 5 features/mushrooms
tile entity 2 5 cliffs/convex-l
tile entity 2 5 cliffs/convex-tl
tile entity 2 5 cliffs/concave-br
tile entity 1 5 cliffs/concave-r
tile entity 37 4 cliffs/concave-l
tile entity 37 4 cliffs/convex-br
tile entity 37 4 cliffs/convex-r
tile entity 32 4 cliffs/concave-br
tile entity 32 4 cliffs/concave-bl
tile entity 31 4 cliffs/concave-r
tile entity 31 4 cliffs/convex-bl
tile entity 31 4 cliffs/convex-l
tile entity 31 4 cliffs/concave-tr
tile entity 22 4 cliffs/concave-r
tile entity 21 4 cliffs/concave-br
tile entity 21 4 cliffs/convex-l
tile entity 21 4 cliffs/convex-tl
tile entity 19 4 cliffs/convex-r
tile entity 19 4 cliffs/convex-tr
tile entity 19 4 cliffs/concave-bl
tile entity 18 4 cliffs/convex-tr
tile entity 18 4 cliffs/concave-bl
tile entity 17 4 cliffs/convex-r
tile entity 17 4 cliffs/convex-tr
tile entity 17 4 cliffs/concave-bl
tile entity 16 4 cliffs/convex-tr
tile entity 16 4 cliffs/concave-bl
tile entity 15 4 features/barrels
tile entity 4 4 cliffs/concave-r
tile entity 3 4 cliffs/convex-tl
tile entity 3 4 cliffs/concave-br
tile entity 2 4 cliffs/convex-tl
tile entity 2 4 cliffs/concave-br
tile entity 1 4 cliffs/convex-l
tile entity 1 4 cliffs/convex-tl
tile entity 1 4 cliffs/concave-br
tile entity 38 3 cliffs/concave-tl
tile entity 38 3 cliffs/convex-br
tile entity 37 3 cliffs/concave-tl
tile entity 34 3 cliffs/convex-tl
tile entity 34 3 cliffs/concave-br
tile entity 33 3 cliffs/concave-br
tile entity 33 3 cliffs/convex-tl
tile entity 31 3 cliffs/convex-l
tile entity 31 3 cliffs/convex-tl
tile entity 31 3 cliffs/convex-tr
tile entity 17 3 cliffs/convex-tr
tile entity 17 3 cliffs/concave-bl
tile entity 16 3 cliffs/convex-tr
tile entity 16 3 cliffs/concave-bl
tile entity 15 3 cliffs/convex-tr
tile entity 15 3 cliffs/concave-bl
tile entity 14 3 cliffs/convex-tr
tile entity 14 3 cliffs/concave-bl
tile entity 12 3 features/mushrooms
tile entity 6 3 cliffs/concave-br
tile entity 6 3 cliffs/convex-tl
tile entity 5 3 cliffs/concave-br
tile entity 5 3 cliffs/concave-bl
tile entity 4 3 cliffs/convex-l
tile entity 4 3 cliffs/convex-tl
tile entity 4 3 cliffs/convex-tr
tile entity 3 3 cliffs/concave-r
tile entity 36 2 cliffs/convex-tl
tile entity 36 2 cliffs/concave-br
tile entity 35 2 cliffs/convex-tl
tile entity 35 2 cliffs/concave-br
tile entity 21 2 cliffs/convex-bl
tile entity 21 2 cliffs/concave-tr
tile entity 20 2 cliffs/convex-bl
tile entity 20 2 cliffs/concave-tr
tile entity 15 2 cliffs/convex-tr
tile entity 15 2 cliffs/concave-bl
tile entity 14 2 cliffs/concave-l
tile entity 13 2 cliffs/concave-l
tile entity 12 2 cliffs/concave-br
tile entity 12 2 cliffs/convex-tl
tile entity 11 2 cliffs/concave-br
tile entity 11 2 cliffs/concave-bl
tile entity 10 2 cliffs/concave-l
tile entity 8 2 cliffs/concave-r
tile entity 7 2 cliffs/convex-tl
tile entity 7 2 cliffs/concave-br
tile entity 6 2 cliffs/concave-r
tile entity 5 2 cliffs/concave-br
tile entity 5 2 cliffs/concave-bl
tile entity 4 2 cliffs/convex-tl
tile entity 4 2 cliffs/convex-tr
tile entity 3 2 cliffs/convex-l
tile entity 3 2 cliffs/convex-tl
tile entity 3 2 cliffs/concave-br
tile entity 38 1 cliffs/concave-br
tile entity 38 1 cliffs/convex-tl
tile entity 37 1 cliffs/concave-br
tile entity 37 1 cliffs/convex-tl
tile entity 19 1 cliffs/concave-r
tile entity 19 1 cliffs/convex-bl
tile entity 19 1 cliffs/convex-l
tile entity 19 1 cliffs/concave-tr
tile entity 14 1 cliffs/concave-tl
tile entity 13 1 cliffs/convex-r
tile entity 13 1 cliffs/convex-tl
tile entity 13 1 cliffs/convex-tr
tile entity 10 1 cliffs/concave-tl
tile entity 6 1 cliffs/concave-r
tile entity 6 1 cliffs/convex-l
tile entity 18 0 cliffs/convex-bl
tile entity 18 0 cliffs/concave-tr
tile entity 16 0 cliffs/convex-br
tile entity 15 0 cliffs/concave-tl
tile entity 15 0 cliffs/convex-br
tile entity 11 0 cliffs/convex-br
tile entity 11 0 cliffs/convex-r
tile entity 7 0 cliffs/convex-bl
tile entity 7 0 cliffs/convex-l
tile entity 7 0 cliffs/concave-tr
tile ceiling 30 48 trees/mushroom03
tile ceiling 28 47 trees/mushroom03
tile ceiling 9 46 trees/mushroom02
tile ceiling 25 45 trees/mushroom01
tile ceiling 28 37 trees/mushroom06
tile ceiling 34 36 trees/mushroom03
tile ceiling 33 36 trees/mushroom06
tile ceiling 29 36 trees/mushroom01
tile ceiling 28 36 trees/mushroom04
tile ceiling 6 36 trees/mushroom02
tile ceiling 29 35 trees/mushroom06
tile ceiling 3 35 trees/mushroom03
tile ceiling 35 34 trees/mushroom06
tile ceiling 34 34 trees/mushroom05
tile ceiling 29 34 trees/mushroom06
tile ceiling 33 33 trees/mushroom03
tile ceiling 32 32 trees/mushroom01
tile ceiling 8 32 trees/mushroom05
tile ceiling 7 31 trees/mushroom03
tile ceiling 9 29 trees/mushroom02
tile ceiling 7 26 trees/mushroom04
tile ceiling 10 25 trees/mushroom01
tile ceiling 8 24 trees/mushroom03
tile ceiling 24 23 trees/mushroom02
tile ceiling 12 23 trees/mushroom06
tile ceiling 10 23 trees/mushroom02
tile ceiling 11 21 trees/mushroom04
tile ceiling 24 19 trees/mushroom01
tile ceiling 13 19 trees/mushroom04
tile ceiling 10 19 trees/mushroom04
tile ceiling 3 19 trees/mushroom02
tile ceiling 25 18 trees/mushroom05
tile ceiling 23 18 trees/mushroom04
tile ceiling 12 18 trees/mushroom02
tile ceiling 14 17 trees/mushroom04
tile ceiling 13 17 trees/mushroom03
tile ceiling 11 17 trees/mushroom05
tile ceiling 11 16 trees/mushroom01
tile ceiling 12 15 trees/mushroom06
tile ceiling 11 13 trees/mushroom02
tile ceiling 13 12 trees/mushroom06
tile ceiling 17 7 trees/mushroom01

elevation 0 2 2 2 2 2 2 1 0 0 0 0 0 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
elevation 1 2 2 2 2 2 2 1 1 0 0 0 1 1 0 1 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
elevation 2 2 2 2 1 1 1 1 0 0 0 0 0 0 0 1 1 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 
elevation 3 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 2 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 1 
elevation 4 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 
elevation 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 
elevation 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1 0 0 0 0 0 0 1 1 1 
elevation 7 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
elevation 8 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
elevation 9 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 
elevation 10 1 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 
elevation 11 1 1 1 1 0 1 0 1 1 1 1 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
elevation 12 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
elevation 13 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 
elevation 14 0 0 0 -1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 0 
elevation 15 -1 -1 -1 -1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 1 2 2 1 1 1 1 1 1 0 
elevation 16 -2 -2 -1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 2 1 2 2 2 2 1 1 1 1 1 1 0 
elevation 17 -2 -2 -1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 1 2 2 2 2 2 2 1 1 1 1 1 0 
elevation 18 -2 -2 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 2 2 2 1 1 1 1 1 1 0 
elevation 19 -2 -2 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 2 2 2 1 1 1 1 1 1 1 
elevation 20 -2 -2 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 2 1 1 1 1 1 1 1 1 1 
elevation 21 -2 -2 -1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 
elevation 22 -2 -2 -1 -1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 
elevation 23 -2 -2 -2 -1 -1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 2 2 1 1 1 1 1 1 1 1 1 
elevation 24 -2 -2 -1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 
elevation 25 -2 -2 -1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 1 1 1 1 1 1 1 1 
elevation 26 -2 -2 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 1 1 1 1 1 1 1 1 1 
elevation 27 -2 -2 -1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 1 1 2 2 2 2 1 1 1 1 1 1 1 1 
elevation 28 -2 -2 -2 -1 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 0 -1 -1 -1 0 0 0 0 0 0 1 1 1 2 2 2 2 2 1 1 1 1 1 1 
elevation 29 -2 -2 -2 -1 0 -1 0 0 0 0 0 -1 -2 -2 -2 -2 -1 -2 -2 -1 0 0 0 0 0 0 1 1 1 2 2 2 2 1 1 1 1 1 1 1 
elevation 30 -2 -1 -2 -1 -1 -1 -1 -1 -1 -1 -1 -2 -2 -2 -2 -2 -2 -2 -2 -1 0 0 0 0 0 0 1 1 2 2 2 1 1 0 1 1 1 1 1 1 
elevation 31 -1 0 -1 -1 -1 0 -1 -1 -1 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 0 0 0 0 0 0 1 1 2 1 1 0 0 0 0 1 1 1 1 1 
