size 50 50
tileset outdoor
visibilityRadius 7
unexplored


encounter "deepDwarfPeasantSE" 10 38
encounter "deepDwarfPeasantSW" 40 41
encounter "deepDwarfPeasantsS" 16 29
encounter "deepDwarfBarracks" 35 29
encounter "deepDwarfRooms01" 18 16
encounter "deepDwarfRooms02" 13 5
encounter "deepDwarfRooms03" 39 16
encounter "deepDwarfMarket" 40 8
encounter "deepDwarfCityEntrance" 27 41
encounter "deepDwarfKing" 28 6

item 1 "workbench" 44 12
tile entity 27 34 cliffs/convex-tr
tile entity 27 34 cliffs/concave-bl
tile entity 26 34 cliffs/convex-tl
tile entity 26 34 cliffs/convex-tr
tile entity 25 34 cliffs/concave-br
tile entity 25 34 cliffs/concave-bl
tile entity 24 34 cliffs/concave-l
tile entity 4 34 cliffs/convex-tl
tile entity 4 34 cliffs/concave-br
tile entity 3 34 cliffs/concave-br
tile entity 3 34 cliffs/convex-tl
tile entity 48 33 cliffs/convex-br
tile entity 48 33 cliffs/convex-r
tile entity 48 33 cliffs/convex-tl
tile entity 48 33 cliffs/convex-tr
tile entity 47 33 cliffs/concave-bl
tile entity 47 33 cliffs/concave-tl
tile entity 47 33 cliffs/concave-br
tile entity 46 33 cliffs/concave-l
tile entity 37 33 walls/wall-stone-n-ne
tile entity 36 33 walls/wall-stone-n-ne
tile entity 31 33 cliffs/convex-bl
tile entity 31 33 cliffs/concave-tr
tile entity 30 33 cliffs/concave-r
tile entity 30 33 cliffs/convex-bl
tile entity 30 33 cliffs/convex-l
tile entity 30 33 cliffs/concave-tr
tile entity 24 33 cliffs/convex-r
tile entity 24 33 cliffs/convex-tr
tile entity 24 33 cliffs/concave-bl
tile entity 5 33 cliffs/concave-r
tile entity 46 32 walls/wall-stone-nw-n
tile entity 46 32 cliffs/concave-tl
tile entity 39 32 features/crate
tile entity 35 32 walls/wall-stone-n-ne
tile entity 34 32 walls/wall-stone-n-ne
tile entity 28 32 cliffs/concave-tl
tile entity 28 32 cliffs/convex-bl
tile entity 28 32 cliffs/convex-br
tile entity 23 32 cliffs/concave-l
tile entity 5 32 cliffs/concave-r
tile entity 5 32 cliffs/convex-l
tile entity 48 31 walls/wall-stone-nw
tile entity 48 31 cliffs/concave-l
tile entity 48 31 cliffs/convex-br
tile entity 48 31 cliffs/convex-r
tile entity 47 31 walls/wall-stone-nw-n
tile entity 47 31 cliffs/concave-tl
tile entity 47 31 cliffs/convex-br
tile entity 44 31 walls/wall-stone-n-ne
tile entity 36 31 features/crate
tile entity 33 31 walls/wall-stone-n-ne
tile entity 32 31 walls/wall-stone-n-ne
tile entity 29 31 cliffs/concave-tr
tile entity 27 31 cliffs/convex-bl
tile entity 27 31 cliffs/concave-tr
tile entity 26 31 cliffs/convex-bl
tile entity 26 31 cliffs/concave-tr
tile entity 23 31 cliffs/concave-l
tile entity 23 31 cliffs/convex-r
tile entity 4 31 cliffs/convex-bl
tile entity 4 31 cliffs/concave-tr
tile entity 48 30 cliffs/concave-l
tile entity 48 30 cliffs/convex-r
tile entity 43 30 walls/wall-stone-n-ne
tile entity 43 30 features/lantern-lit
tile entity 42 30 walls/wall-stone-n-ne
tile entity 31 30 walls/wall-stone-n-ne
tile entity 30 30 walls/wall-stone-n-ne
tile entity 25 30 cliffs/convex-bl
tile entity 25 30 cliffs/concave-tr
tile entity 24 30 cliffs/concave-tr
tile entity 23 30 cliffs/concave-tl
tile entity 3 30 cliffs/concave-r
tile entity 3 30 cliffs/convex-bl
tile entity 3 30 cliffs/convex-l
tile entity 3 30 cliffs/concave-tr
tile entity 48 29 cliffs/concave-l
tile entity 48 29 cliffs/convex-r
tile entity 41 29 walls/wall-stone-ne
tile entity 40 29 walls/wall-stone-n
tile entity 33 29 features/crate
tile entity 29 29 walls/wall-stone-n-ne
tile entity 28 29 walls/wall-stone-n-ne
tile entity 3 29 cliffs/concave-r
tile entity 3 29 cliffs/convex-l
tile entity 48 28 cliffs/concave-l
tile entity 48 28 cliffs/convex-r
tile entity 46 28 walls/wall-stone-n-ne
tile entity 41 28 walls/wall-stone-nw
tile entity 39 28 walls/wall-stone-n-ne
tile entity 38 28 walls/wall-stone-n-ne
tile entity 30 28 features/crate
tile entity 27 28 walls/wall-stone-n-ne
tile entity 26 28 walls/wall-stone-n-ne
tile entity 24 28 walls/wall-stone-n
tile entity 24 28 features/lantern-lit
tile entity 3 28 cliffs/concave-r
tile entity 3 28 cliffs/convex-l
tile entity 48 27 cliffs/concave-tl
tile entity 45 27 walls/wall-stone-n-ne
tile entity 44 27 walls/wall-stone-n-ne
tile entity 37 27 walls/wall-stone-n-ne
tile entity 37 27 features/lantern-lit
tile entity 36 27 walls/wall-stone-n-ne
tile entity 25 27 walls/wall-stone-nw-n-ne
tile entity 23 27 walls/wall-stone-ne
tile entity 2 27 cliffs/convex-bl
tile entity 2 27 cliffs/convex-l
tile entity 2 27 cliffs/convex-tl
tile entity 2 27 cliffs/concave-br
tile entity 2 27 cliffs/concave-tr
tile entity 43 26 walls/wall-stone-n-ne
tile entity 42 26 walls/wall-stone-n-ne
tile entity 35 26 walls/wall-stone-ne
tile entity 34 26 walls/wall-stone-n
tile entity 28 26 walls/wall-stone-nw
tile entity 27 26 walls/wall-stone-nw-n
tile entity 27 26 features/lantern-lit
tile entity 20 26 walls/wall-stone-n
tile entity 3 26 cliffs/concave-r
tile entity 46 25 features/barrel
tile entity 45 25 features/barrels
tile entity 44 25 features/barrels
tile entity 41 25 walls/wall-stone-n-ne
tile entity 40 25 walls/wall-stone-ne
tile entity 35 25 walls/wall-stone-nw
tile entity 33 25 walls/wall-stone-n-ne
tile entity 32 25 walls/wall-stone-n-ne
tile entity 30 25 walls/wall-stone-nw-n
tile entity 29 25 walls/wall-stone-n
tile entity 28 25 walls/wall-stone-ne
tile entity 22 25 walls/wall-stone-nw-n
tile entity 21 25 walls/wall-stone-nw-n
tile entity 19 25 walls/wall-stone-n-ne
tile entity 19 25 features/lantern-lit
tile entity 18 25 walls/wall-stone-n-ne
tile entity 10 25 cliffs/concave-r
tile entity 9 25 cliffs/concave-br
tile entity 9 25 cliffs/concave-bl
tile entity 8 25 cliffs/convex-tr
tile entity 8 25 cliffs/concave-bl
tile entity 3 25 cliffs/concave-r
tile entity 3 25 cliffs/convex-l
tile entity 45 24 features/barrels
tile entity 44 24 walls/wall-stone-nw
tile entity 43 24 walls/wall-stone-nw-n
tile entity 43 24 features/barrels
tile entity 38 24 walls/wall-stone-n
tile entity 31 24 walls/wall-stone-nw-n-ne
tile entity 31 24 features/lantern-lit
tile entity 24 24 walls/wall-stone-nw-n
tile entity 23 24 walls/wall-stone-nw-n
tile entity 20 24 features/barrels
tile entity 17 24 walls/wall-stone-n-ne
tile entity 16 24 walls/wall-stone-n-ne
tile entity 10 24 cliffs/concave-r
tile entity 10 24 cliffs/convex-l
tile entity 7 24 cliffs/concave-l
tile entity 3 24 cliffs/concave-r
tile entity 3 24 cliffs/convex-l
tile entity 46 23 walls/wall-stone-nw-n-ne
tile entity 46 23 features/barrels
tile entity 45 23 walls/wall-stone-n
tile entity 44 23 walls/wall-stone-ne
tile entity 40 23 walls/wall-stone-nw-n
tile entity 39 23 walls/wall-stone-nw-n
tile entity 37 23 walls/wall-stone-n-ne
tile entity 37 23 features/lantern-lit
tile entity 36 23 walls/wall-stone-n-ne
tile entity 25 23 walls/wall-stone-nw
tile entity 22 23 walls/wall-stone-n-ne
tile entity 21 23 features/crate
tile entity 15 23 walls/wall-stone-n-ne
tile entity 14 23 walls/wall-stone-ne
tile entity 7 23 cliffs/concave-l
tile entity 7 23 cliffs/convex-r
tile entity 2 23 cliffs/concave-r
tile entity 2 23 cliffs/convex-bl
tile entity 2 23 cliffs/convex-l
tile entity 2 23 cliffs/concave-tr
tile entity 42 22 walls/wall-stone-nw-n
tile entity 41 22 walls/wall-stone-nw-n
tile entity 35 22 walls/wall-stone-n-ne
tile entity 34 22 walls/wall-stone-n-ne
tile entity 26 22 walls/wall-stone-n
tile entity 21 22 walls/wall-stone-n-ne
tile entity 20 22 walls/wall-stone-ne
tile entity 16 22 features/barrel
tile entity 9 22 cliffs/convex-bl
tile entity 9 22 cliffs/concave-tr
tile entity 8 22 cliffs/concave-tr
tile entity 7 22 cliffs/concave-tl
tile entity 2 22 cliffs/concave-br
tile entity 2 22 cliffs/convex-l
tile entity 2 22 cliffs/convex-tl
tile entity 44 21 walls/wall-stone-n
tile entity 43 21 walls/wall-stone-nw
tile entity 33 21 walls/wall-stone-n-ne
tile entity 32 21 walls/wall-stone-n-ne
tile entity 27 21 walls/wall-stone-nw
tile entity 25 21 walls/wall-stone-ne
tile entity 20 21 walls/wall-stone-n-ne
tile entity 20 21 features/jar-small
tile entity 6 21 cliffs/concave-br
tile entity 6 21 cliffs/convex-tl
tile entity 5 21 cliffs/concave-br
tile entity 5 21 cliffs/concave-bl
tile entity 4 21 cliffs/convex-tl
tile entity 4 21 cliffs/convex-tr
tile entity 3 21 cliffs/concave-br
tile entity 3 21 cliffs/convex-tl
tile entity 46 20 walls/wall-stone-nw-n-ne
tile entity 45 20 walls/wall-stone-nw-n
tile entity 43 20 walls/wall-stone-ne
tile entity 35 20 features/barrels
tile entity 34 20 walls/wall-stone-nw-n
tile entity 34 20 features/barrels
tile entity 31 20 walls/wall-stone-ne
tile entity 19 20 walls/wall-stone-ne
tile entity 18 20 walls/wall-stone-n
tile entity 7 20 cliffs/concave-r
tile entity 36 19 walls/wall-stone-nw-n
tile entity 36 19 features/barrels
tile entity 35 19 walls/wall-stone-nw-n
tile entity 35 19 features/barrels
tile entity 24 19 walls/wall-stone-n
tile entity 19 19 walls/wall-stone-nw
tile entity 17 19 walls/wall-stone-n-ne
tile entity 16 19 walls/wall-stone-nw-n-ne
tile entity 16 19 features/lantern-lit
tile entity 7 19 cliffs/concave-r
tile entity 7 19 cliffs/convex-l
tile entity 38 18 walls/wall-stone-nw-n
tile entity 38 18 features/barrel
tile entity 37 18 walls/wall-stone-nw-n
tile entity 37 18 features/barrels
tile entity 33 18 features/jar-small
tile entity 28 18 walls/wall-stone-nw-n
tile entity 27 18 walls/wall-stone-nw-n
tile entity 27 18 features/lantern-lit
tile entity 25 18 walls/wall-stone-nw-n-ne
tile entity 23 18 walls/wall-stone-n-ne
tile entity 22 18 walls/wall-stone-ne
tile entity 6 18 cliffs/convex-bl
tile entity 6 18 cliffs/concave-tr
tile entity 46 17 features/box01
tile entity 40 17 walls/wall-stone-nw-n
tile entity 40 17 features/barrel
tile entity 39 17 walls/wall-stone-nw-n
tile entity 39 17 features/barrels
tile entity 32 17 walls/wall-stone-n
tile entity 29 17 walls/wall-stone-nw
tile entity 26 17 features/barrels
tile entity 24 17 features/jar-large
tile entity 22 17 walls/wall-stone-nw
tile entity 21 17 walls/wall-stone-n
tile entity 20 17 walls/wall-stone-n-ne
tile entity 14 17 walls/wall-stone-n-ne
tile entity 6 17 cliffs/concave-r
tile entity 5 17 cliffs/concave-br
tile entity 5 17 cliffs/convex-bl
tile entity 5 17 cliffs/convex-l
tile entity 5 17 cliffs/convex-tl
tile entity 5 17 cliffs/concave-tr
tile entity 46 16 features/box02
tile entity 44 16 features/firewood1
tile entity 43 16 features/firewood2
tile entity 42 16 walls/wall-stone-nw-n
tile entity 42 16 features/barrel
tile entity 41 16 walls/wall-stone-nw-n
tile entity 41 16 features/barrel
tile entity 33 16 walls/wall-stone-nw
tile entity 31 16 walls/wall-stone-ne
tile entity 27 16 features/barrel
tile entity 19 16 walls/wall-stone-n-ne
tile entity 18 16 walls/wall-stone-n-ne
tile entity 13 16 walls/wall-stone-n-ne
tile entity 12 16 walls/wall-stone-n-ne
tile entity 6 16 cliffs/concave-r
tile entity 6 16 cliffs/convex-l
tile entity 46 15 walls/wall-stone-n-ne
tile entity 46 15 features/firewood2
tile entity 45 15 features/firewood2
tile entity 44 15 walls/wall-stone-nw-n
tile entity 44 15 features/barrels
tile entity 43 15 walls/wall-stone-nw-n
tile entity 43 15 features/barrel
tile entity 40 15 walls/wall-stone-n-ne
tile entity 40 15 features/barrels
tile entity 33 15 features/jar-small
tile entity 22 15 walls/wall-stone-nw-n
tile entity 21 15 walls/wall-stone-nw-n
tile entity 17 15 walls/wall-stone-ne
tile entity 16 15 walls/wall-stone-n
tile entity 11 15 walls/wall-stone-n-ne
tile entity 10 15 walls/wall-stone-n-ne
tile entity 6 15 cliffs/concave-r
tile entity 6 15 cliffs/convex-l
tile entity 45 14 walls/wall-stone-nw-n-ne
tile entity 45 14 features/barrels
tile entity 39 14 walls/wall-stone-n-ne
tile entity 39 14 features/barrels
tile entity 38 14 walls/wall-stone-n-ne
tile entity 34 14 walls/wall-stone-nw-n
tile entity 33 14 walls/wall-stone-nw-n
tile entity 27 14 walls/wall-stone-n-ne
tile entity 27 14 features/lantern
tile entity 26 14 walls/wall-stone-n-ne
tile entity 24 14 walls/wall-stone-nw-n
tile entity 23 14 walls/wall-stone-nw-n
tile entity 23 14 features/box01
tile entity 19 14 features/jar-large
tile entity 17 14 walls/wall-stone-nw
tile entity 15 14 walls/wall-stone-n-ne
tile entity 14 14 walls/wall-stone-n-ne
tile entity 9 14 walls/wall-stone-n-ne
tile entity 8 14 walls/wall-stone-n-ne
tile entity 6 14 cliffs/concave-br
tile entity 6 14 cliffs/convex-l
tile entity 6 14 cliffs/convex-tl
tile entity 40 13 features/barrels
tile entity 37 13 walls/wall-stone-n-ne
tile entity 37 13 features/lantern-lit
tile entity 36 13 walls/wall-stone-nw-n-ne
tile entity 36 13 features/box02
tile entity 35 13 walls/wall-stone-nw-n
tile entity 25 13 walls/wall-stone-nw-n-ne
tile entity 25 13 features/jar-large
tile entity 18 13 walls/wall-stone-nw-n
tile entity 17 13 walls/wall-stone-nw-n
tile entity 13 13 walls/wall-stone-ne
tile entity 12 13 walls/wall-stone-n
tile entity 7 13 walls/wall-stone-ne
tile entity 7 13 cliffs/concave-r
tile entity 41 12 features/barrel
tile entity 30 12 walls/wall-stone-n
tile entity 23 12 walls/wall-stone-n-ne
tile entity 23 12 features/barrels
tile entity 22 12 walls/wall-stone-n-ne
tile entity 22 12 features/lantern-lit
tile entity 20 12 walls/wall-stone-nw-n
tile entity 19 12 walls/wall-stone-nw-n
tile entity 13 12 walls/wall-stone-nw
tile entity 11 12 walls/wall-stone-n-ne
tile entity 10 12 walls/wall-stone-n-ne
tile entity 7 12 cliffs/concave-r
tile entity 7 12 cliffs/convex-l
tile entity 32 11 walls/wall-stone-nw-n
tile entity 31 11 walls/wall-stone-nw-n
tile entity 29 11 walls/wall-stone-n-ne
tile entity 28 11 walls/wall-stone-n-ne
tile entity 21 11 walls/wall-stone-nw-n-ne
tile entity 21 11 features/barrels
tile entity 17 11 features/barrel
tile entity 14 11 walls/wall-stone-nw-n
tile entity 13 11 walls/wall-stone-nw-n
tile entity 13 11 features/jar-small
tile entity 9 11 walls/wall-stone-nw-n-ne
tile entity 7 11 cliffs/concave-r
tile entity 7 11 cliffs/convex-l
tile entity 34 10 walls/wall-stone-nw
tile entity 33 10 walls/wall-stone-nw-n
tile entity 27 10 walls/wall-stone-n-ne
tile entity 27 10 features/lantern-lit
tile entity 26 10 walls/wall-stone-ne
tile entity 19 10 walls/wall-stone-n-ne
tile entity 19 10 features/lantern
tile entity 18 10 walls/wall-stone-n-ne
tile entity 16 10 walls/wall-stone-nw-n
tile entity 15 10 walls/wall-stone-nw-n
tile entity 11 10 features/barrels
tile entity 10 10 features/barrel
tile entity 7 10 walls/wall-stone-n-ne
tile entity 6 10 walls/wall-stone-n-ne
tile entity 6 10 cliffs/convex-bl
tile entity 6 10 cliffs/concave-tr
tile entity 40 9 features/lantern-lit
tile entity 28 9 features/jar-large
tile entity 24 9 walls/wall-stone-n
tile entity 17 9 walls/wall-stone-nw-n-ne
tile entity 17 9 features/barrels
tile entity 9 9 features/lantern
tile entity 8 9 walls/wall-stone-nw-n
tile entity 8 9 features/barrel
tile entity 5 9 walls/wall-stone-n-ne
tile entity 5 9 cliffs/convex-bl
tile entity 5 9 cliffs/concave-tr
tile entity 4 9 walls/wall-stone-n-ne
tile entity 4 9 cliffs/convex-bl
tile entity 4 9 cliffs/concave-tr
tile entity 46 8 features/barrel
tile entity 42 8 features/lantern-lit
tile entity 38 8 features/lantern-lit
tile entity 32 8 features/lantern-lit
tile entity 25 8 walls/wall-stone-nw
tile entity 23 8 walls/wall-stone-n-ne
tile entity 23 8 features/lantern-lit
tile entity 22 8 walls/wall-stone-n-ne
tile entity 16 8 walls/wall-stone-n-ne
tile entity 16 8 features/jar-large
tile entity 10 8 walls/wall-stone-nw-n
tile entity 9 8 walls/wall-stone-nw-n
tile entity 3 8 walls/wall-stone-ne
tile entity 3 8 cliffs/concave-tr
tile entity 3 8 cliffs/convex-bl
tile entity 2 8 cliffs/concave-tr
tile entity 2 8 cliffs/concave-r
tile entity 2 8 cliffs/convex-bl
tile entity 2 8 cliffs/convex-l
tile entity 46 7 features/barrels
tile entity 40 7 features/lantern-lit
tile entity 24 7 features/jar-large
tile entity 21 7 walls/wall-stone-n-ne
tile entity 20 7 walls/wall-stone-n-ne
tile entity 15 7 walls/wall-stone-ne
tile entity 14 7 walls/wall-stone-n
tile entity 12 7 walls/wall-stone-nw-n
tile entity 11 7 walls/wall-stone-nw-n
tile entity 7 7 features/box01
tile entity 5 7 features/lantern-lit
tile entity 2 7 cliffs/concave-br
tile entity 2 7 cliffs/convex-l
tile entity 2 7 cliffs/convex-tl
tile entity 34 6 walls/wall-stone-nw-n
tile entity 32 6 walls/wall-stone-n-ne
tile entity 19 6 walls/wall-stone-ne
tile entity 15 6 walls/wall-stone-nw
tile entity 13 6 walls/wall-stone-nw-n-ne
tile entity 13 6 features/jar-small
tile entity 6 6 walls/wall-stone-nw-n
tile entity 5 6 walls/wall-stone-nw-n
tile entity 5 6 features/barrel
tile entity 3 6 cliffs/concave-r
tile entity 38 5 features/barrel
tile entity 36 5 walls/wall-stone-nw-n
tile entity 35 5 walls/wall-stone-nw-n
tile entity 31 5 walls/wall-stone-n-ne
tile entity 30 5 walls/wall-stone-n-ne
tile entity 30 5 features/altar-evil
tile entity 22 5 walls/wall-stone-nw-n
tile entity 21 5 walls/wall-stone-nw-n
tile entity 19 5 walls/wall-stone-n-ne
tile entity 18 5 walls/wall-stone-n-ne
tile entity 11 5 walls/wall-stone-n-ne
tile entity 11 5 features/jar-small
tile entity 10 5 walls/wall-stone-ne
tile entity 8 5 walls/wall-stone-nw
tile entity 7 5 walls/wall-stone-nw-n
tile entity 4 5 cliffs/concave-r
tile entity 3 5 cliffs/concave-br
tile entity 3 5 cliffs/convex-l
tile entity 3 5 cliffs/convex-tl
tile entity 46 4 walls/wall-stone-n-ne
tile entity 44 4 walls/wall-stone-n
tile entity 38 4 walls/wall-stone-nw-n
tile entity 38 4 features/barrel
tile entity 37 4 walls/wall-stone-nw-n
tile entity 29 4 walls/wall-stone-n-ne
tile entity 28 4 walls/wall-stone-n-ne
tile entity 28 4 features/altar-evil
tile entity 24 4 walls/wall-stone-nw-n
tile entity 24 4 features/lantern-lit
tile entity 23 4 walls/wall-stone-nw-n
tile entity 17 4 walls/wall-stone-n-ne
tile entity 16 4 walls/wall-stone-n-ne
tile entity 10 4 walls/wall-stone-nw
tile entity 9 4 walls/wall-stone-n
tile entity 8 4 walls/wall-stone-nw-n-ne
tile entity 8 4 features/jar-small
tile entity 45 3 walls/wall-stone-nw-n-ne
tile entity 43 3 walls/wall-stone-n-ne
tile entity 42 3 walls/wall-stone-n-ne
tile entity 40 3 walls/wall-stone-nw-n
tile entity 39 3 walls/wall-stone-nw-n
tile entity 27 3 walls/wall-stone-ne
tile entity 25 3 walls/wall-stone-nw
tile entity 15 3 walls/wall-stone-n-ne
tile entity 14 3 walls/wall-stone-n-ne
tile entity 10 3 walls/wall-stone-nw-n
tile entity 3 3 cliffs/convex-bl
tile entity 3 3 cliffs/concave-tr
tile entity 2 3 cliffs/convex-bl
tile entity 2 3 cliffs/concave-tr
tile entity 41 2 walls/wall-stone-nw-n-ne
tile entity 27 2 walls/wall-stone-n-ne
tile entity 26 2 walls/wall-stone-nw-n-ne
tile entity 25 2 walls/wall-stone-nw-n
tile entity 13 2 walls/wall-stone-n-ne
tile entity 12 2 walls/wall-stone-nw-n-ne
tile entity 11 2 walls/wall-stone-nw-n
tile entity 1 2 cliffs/convex-bl
tile entity 1 2 cliffs/concave-tr
tile entity 0 2 cliffs/concave-tr
tile ceiling 43 45 trees/mushroom05
tile ceiling 6 43 trees/mushroom04
tile ceiling 14 42 trees/mushroom06
tile ceiling 32 38 trees/mushroom06
tile ceiling 45 37 trees/mushroom03
tile ceiling 27 36 trees/mushroom06
tile ceiling 44 34 ceiling/wall-stone-ne-se-s
tile ceiling 43 34 ceiling/wall-stone-se-s-sw
tile ceiling 42 34 ceiling/wall-stone-s-sw
tile ceiling 20 34 trees/mushroom03
tile ceiling 47 33 ceiling/wall-stone-sw2
tile ceiling 46 33 ceiling/wall-stone-s-sw-nw
tile ceiling 44 33 ceiling/wall-stone-ne-se2
tile ceiling 44 33 ceiling/wall-stone-ne-se
tile ceiling 41 33 ceiling/wall-stone-s-sw
tile ceiling 40 33 ceiling/wall-stone-s-sw
tile ceiling 7 33 trees/mushroom03
tile ceiling 46 32 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 46 32 ceiling/wall-stone-sw
tile ceiling 44 32 ceiling/wall-stone-ne-se
tile ceiling 39 32 ceiling/wall-stone-s-sw
tile ceiling 38 32 ceiling/wall-stone-s-sw
tile ceiling 44 31 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 44 31 ceiling/wall-stone-se
tile ceiling 37 31 ceiling/wall-stone-s-sw
tile ceiling 36 31 ceiling/wall-stone-s-sw
tile ceiling 48 30 ceiling/wall-stone-sw-ne2
tile ceiling 46 30 ceiling/wall-stone-se-s-sw
tile ceiling 46 30 ceiling/wall-stone-ne-se-s-sw
tile ceiling 35 30 ceiling/wall-stone-s-sw
tile ceiling 34 30 ceiling/wall-stone-s-sw
tile ceiling 48 29 ceiling/wall-stone-sw-ne2
tile ceiling 48 29 ceiling/wall-stone-sw-ne
tile ceiling 46 29 ceiling/wall-stone-ne-se2
tile ceiling 46 29 ceiling/wall-stone-ne-se
tile ceiling 45 29 ceiling/wall-stone-s-sw
tile ceiling 44 29 ceiling/wall-stone-s-sw
tile ceiling 33 29 ceiling/wall-stone-s-sw
tile ceiling 32 29 ceiling/wall-stone-s-sw
tile ceiling 48 28 ceiling/wall-stone-sw-ne2
tile ceiling 48 28 ceiling/wall-stone-sw-ne
tile ceiling 46 28 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 46 28 ceiling/wall-stone-se
tile ceiling 43 28 ceiling/wall-stone-s-sw
tile ceiling 42 28 ceiling/wall-stone-s
tile ceiling 41 28 ceiling/wall-stone-se2
tile ceiling 31 28 ceiling/wall-stone-s-sw
tile ceiling 30 28 ceiling/wall-stone-s-sw
tile ceiling 6 28 trees/mushroom01
tile ceiling 48 27 ceiling/wall-stone-sw-ne2
tile ceiling 48 27 ceiling/wall-stone-sw-ne
tile ceiling 41 27 ceiling/wall-stone-sw2
tile ceiling 40 27 ceiling/wall-stone-s-sw
tile ceiling 29 27 ceiling/wall-stone-s-sw
tile ceiling 28 27 ceiling/wall-stone-s-sw
tile ceiling 48 26 ceiling/wall-stone-sw-ne2
tile ceiling 48 26 ceiling/wall-stone-sw-ne
tile ceiling 39 26 ceiling/wall-stone-s-sw
tile ceiling 38 26 ceiling/wall-stone-s-sw
tile ceiling 27 26 ceiling/wall-stone-s-sw
tile ceiling 27 26 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 24 26 ceiling/wall-stone-se-s
tile ceiling 23 26 ceiling/wall-stone-se2
tile ceiling 9 26 trees/mushroom01
tile ceiling 48 25 ceiling/wall-stone-sw-ne2
tile ceiling 48 25 ceiling/wall-stone-sw-ne
tile ceiling 46 25 ceiling/wall-stone-ne-se-s
tile ceiling 45 25 ceiling/wall-stone-se-s-sw
tile ceiling 44 25 ceiling/wall-stone-s-sw
tile ceiling 37 25 ceiling/wall-stone-s-sw
tile ceiling 36 25 ceiling/wall-stone-s
tile ceiling 35 25 ceiling/wall-stone-se2
tile ceiling 28 25 ceiling/wall-stone-sw2
tile ceiling 26 25 ceiling/wall-stone-se-s
tile ceiling 25 25 ceiling/wall-stone-se-s
tile ceiling 48 24 ceiling/wall-stone-sw-ne2
tile ceiling 48 24 ceiling/wall-stone-sw-ne
tile ceiling 46 24 ceiling/wall-stone-ne-se
tile ceiling 43 24 ceiling/wall-stone-s-sw
tile ceiling 43 24 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 40 24 ceiling/wall-stone-se2
tile ceiling 35 24 ceiling/wall-stone-sw2
tile ceiling 34 24 ceiling/wall-stone-s-sw
tile ceiling 28 24 ceiling/wall-stone-se2
tile ceiling 27 24 ceiling/wall-stone-s
tile ceiling 20 24 ceiling/wall-stone-se-s-sw
tile ceiling 48 23 ceiling/wall-stone-sw-ne2
tile ceiling 48 23 ceiling/wall-stone-sw-ne
tile ceiling 46 23 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 46 23 ceiling/wall-stone-se
tile ceiling 44 23 ceiling/wall-stone-sw2
tile ceiling 42 23 ceiling/wall-stone-se-s
tile ceiling 41 23 ceiling/wall-stone-se-s
tile ceiling 33 23 ceiling/wall-stone-s-sw
tile ceiling 32 23 ceiling/wall-stone-s-sw
tile ceiling 29 23 ceiling/wall-stone-ne-se-s
tile ceiling 22 23 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 22 23 ceiling/wall-stone-se-s
tile ceiling 21 23 ceiling/wall-stone-se-s
tile ceiling 19 23 ceiling/wall-stone-s-sw
tile ceiling 18 23 ceiling/wall-stone-s-sw
tile ceiling 48 22 ceiling/wall-stone-sw-ne2
tile ceiling 48 22 ceiling/wall-stone-sw-ne
tile ceiling 44 22 ceiling/wall-stone-se2
tile ceiling 43 22 ceiling/wall-stone-s
tile ceiling 38 22 ceiling/wall-stone-se-s-sw
tile ceiling 31 22 ceiling/wall-stone-s-sw-nw
tile ceiling 29 22 ceiling/wall-stone-ne-se
tile ceiling 25 22 ceiling/wall-stone-sw2
tile ceiling 24 22 ceiling/wall-stone-s-sw
tile ceiling 17 22 ceiling/wall-stone-s-sw
tile ceiling 16 22 ceiling/wall-stone-s-sw-nw
tile ceiling 14 22 ceiling/wall-stone-ne-se2
tile ceiling 48 21 ceiling/wall-stone-sw-ne2
tile ceiling 48 21 ceiling/wall-stone-sw-ne
tile ceiling 46 21 ceiling/wall-stone-ne-se-s
tile ceiling 45 21 ceiling/wall-stone-se-s
tile ceiling 40 21 ceiling/wall-stone-se-s
tile ceiling 39 21 ceiling/wall-stone-se-s
tile ceiling 37 21 ceiling/wall-stone-s-sw
tile ceiling 36 21 ceiling/wall-stone-s-sw
tile ceiling 31 21 ceiling/wall-stone-sw-ne
tile ceiling 29 21 ceiling/wall-stone-ne-se
tile ceiling 23 21 ceiling/wall-stone-s-sw
tile ceiling 22 21 ceiling/wall-stone-s-sw-nw
tile ceiling 20 21 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 20 21 ceiling/wall-stone-se
tile ceiling 16 21 ceiling/wall-stone-sw-ne
tile ceiling 14 21 ceiling/wall-stone-ne-se2
tile ceiling 14 21 ceiling/wall-stone-ne-se
tile ceiling 10 21 trees/mushroom02
tile ceiling 48 20 ceiling/wall-stone-sw-ne2
tile ceiling 48 20 ceiling/wall-stone-sw-ne
tile ceiling 46 20 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 46 20 ceiling/wall-stone-se
tile ceiling 43 20 ceiling/wall-stone-sw2
